"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1205","invalideFillingZipcode","SauceDemo Smoke Test","Fri Apr 24 20:00:03 UTC 2026","passed","Fri Apr 24 20:00:04 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","589","checkInvalideLogin","SauceDemo Smoke Test","Fri Apr 24 19:59:58 UTC 2026","passed","Fri Apr 24 19:59:59 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalideLogin"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","561","checkInvalideLogin","SauceDemo Smoke Test","Fri Apr 24 20:00:14 UTC 2026","passed","Fri Apr 24 20:00:14 UTC 2026","tests.LoginTest","Firefox","tests.LoginTest","checkInvalideLogin"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","913","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri Apr 24 19:59:50 UTC 2026","passed","Fri Apr 24 19:59:50 UTC 2026","tests.CartTest","Chrome","tests.CartTest","addItemInBasketTest"
"Проверка отмены заполнения пресональных данных при оформлении заказа","770","cancelCheckout","SauceDemo Smoke Test","Fri Apr 24 20:00:06 UTC 2026","passed","Fri Apr 24 20:00:07 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","cancelCheckout"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1422","invalideFillingZipcode","SauceDemo Smoke Test","Fri Apr 24 20:00:24 UTC 2026","passed","Fri Apr 24 20:00:25 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка успешной авторизации в приложение","741","checkSuccessTest","SauceDemo Smoke Test","Fri Apr 24 19:59:56 UTC 2026","passed","Fri Apr 24 19:59:56 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkSuccessTest"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1101","addItemInBasketTest","SauceDemo Smoke Test","Fri Apr 24 19:59:47 UTC 2026","passed","Fri Apr 24 19:59:48 UTC 2026","tests.AddItemInBasketTest","Chrome","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1045","invalideFillingFirstName","SauceDemo Smoke Test","Fri Apr 24 19:59:57 UTC 2026","passed","Fri Apr 24 19:59:58 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка валидного заполнения персональных данных при оформлени заказа","1098","valideFilling","SauceDemo Smoke Test","Fri Apr 24 20:00:03 UTC 2026","passed","Fri Apr 24 20:00:04 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","972","invalideFillingLastName","SauceDemo Smoke Test","Fri Apr 24 20:00:18 UTC 2026","passed","Fri Apr 24 20:00:18 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1410","invalideFillingLastName","SauceDemo Smoke Test","Fri Apr 24 20:00:00 UTC 2026","passed","Fri Apr 24 20:00:01 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1427","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri Apr 24 19:59:53 UTC 2026","passed","Fri Apr 24 19:59:54 UTC 2026","tests.CartTest","Firefox","tests.CartTest","addItemInBasketTest"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","510","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri Apr 24 20:00:28 UTC 2026","passed","Fri Apr 24 20:00:29 UTC 2026","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyPassword"
