"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка валидного заполнения персональных данных при оформлени заказа","1265","valideFilling","SauceDemo Smoke Test","Fri Apr 10 19:53:13 UTC 2026","passed","Fri Apr 10 19:53:14 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка отмены заполнения пресональных данных при оформлении заказа","839","cancelCheckout","SauceDemo Smoke Test","Fri Apr 10 19:53:20 UTC 2026","passed","Fri Apr 10 19:53:20 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","cancelCheckout"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1357","addItemInBasketTest","SauceDemo Smoke Test","Fri Apr 10 19:53:04 UTC 2026","passed","Fri Apr 10 19:53:05 UTC 2026","tests.AddItemInBasketTest","Chrome","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","869","checkLoginWithEmptyUsername","SauceDemo Smoke Test","Fri Apr 10 19:53:35 UTC 2026","passed","Fri Apr 10 19:53:36 UTC 2026","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","481","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri Apr 10 19:53:42 UTC 2026","passed","Fri Apr 10 19:53:42 UTC 2026","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1249","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri Apr 10 19:53:09 UTC 2026","passed","Fri Apr 10 19:53:10 UTC 2026","tests.CartTest","Firefox","tests.CartTest","addItemInBasketTest"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","670","checkInvalideLogin","SauceDemo Smoke Test","Fri Apr 10 19:53:13 UTC 2026","passed","Fri Apr 10 19:53:14 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalideLogin"
"Проверка успешной авторизации в приложение","579","checkSuccessTest","SauceDemo Smoke Test","Fri Apr 10 19:53:10 UTC 2026","passed","Fri Apr 10 19:53:11 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkSuccessTest"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","665","checkLoginWithEmptyUsername","SauceDemo Smoke Test","Fri Apr 10 19:53:16 UTC 2026","passed","Fri Apr 10 19:53:16 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","856","addItemInBasketTest","SauceDemo Smoke Test","Fri Apr 10 19:53:04 UTC 2026","passed","Fri Apr 10 19:53:05 UTC 2026","tests.AddItemInBasketTest","Firefox","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","671","checkInvalideLogin","SauceDemo Smoke Test","Fri Apr 10 19:53:28 UTC 2026","passed","Fri Apr 10 19:53:29 UTC 2026","tests.LoginTest","Firefox","tests.LoginTest","checkInvalideLogin"
"Проверка отмены заполнения пресональных данных при оформлении заказа","738","cancelCheckout","SauceDemo Smoke Test","Fri Apr 10 19:53:45 UTC 2026","passed","Fri Apr 10 19:53:45 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","cancelCheckout"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","539","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri Apr 10 19:53:19 UTC 2026","passed","Fri Apr 10 19:53:19 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1046","invalideFillingFirstName","SauceDemo Smoke Test","Fri Apr 10 19:53:11 UTC 2026","passed","Fri Apr 10 19:53:12 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1274","invalideFillingZipcode","SauceDemo Smoke Test","Fri Apr 10 19:53:17 UTC 2026","passed","Fri Apr 10 19:53:18 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1376","invalideFillingZipcode","SauceDemo Smoke Test","Fri Apr 10 19:53:38 UTC 2026","passed","Fri Apr 10 19:53:39 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка валидного заполнения персональных данных при оформлени заказа","1509","valideFilling","SauceDemo Smoke Test","Fri Apr 10 19:53:17 UTC 2026","passed","Fri Apr 10 19:53:18 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1311","invalideFillingFirstName","SauceDemo Smoke Test","Fri Apr 10 19:53:25 UTC 2026","passed","Fri Apr 10 19:53:26 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка валидного заполнения персональных данных при оформлени заказа","1151","valideFilling","SauceDemo Smoke Test","Fri Apr 10 19:53:07 UTC 2026","passed","Fri Apr 10 19:53:08 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка валидного заполнения персональных данных при оформлени заказа","1411","valideFilling","SauceDemo Smoke Test","Fri Apr 10 19:53:08 UTC 2026","passed","Fri Apr 10 19:53:10 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","765","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri Apr 10 19:53:06 UTC 2026","passed","Fri Apr 10 19:53:06 UTC 2026","tests.CartTest","Chrome","tests.CartTest","addItemInBasketTest"
"Проверка успешной авторизации в приложение","627","checkSuccessTest","SauceDemo Smoke Test","Fri Apr 10 19:53:22 UTC 2026","passed","Fri Apr 10 19:53:23 UTC 2026","tests.LoginTest","Firefox","tests.LoginTest","checkSuccessTest"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1188","invalideFillingLastName","SauceDemo Smoke Test","Fri Apr 10 19:53:31 UTC 2026","passed","Fri Apr 10 19:53:33 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1007","invalideFillingLastName","SauceDemo Smoke Test","Fri Apr 10 19:53:14 UTC 2026","passed","Fri Apr 10 19:53:15 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingLastName"
