"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","829","checkInvalideLogin","SauceDemo Smoke Test","Fri Jun 20 19:25:34 GMT 2025","passed","Fri Jun 20 19:25:35 GMT 2025","tests.LoginTest","Firefox","tests.LoginTest","checkInvalideLogin"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1178","invalideFillingLastName","SauceDemo Smoke Test","Fri Jun 20 19:25:16 GMT 2025","passed","Fri Jun 20 19:25:17 GMT 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка валидного заполнения персональных данных при оформлени заказа","1323","valideFilling","SauceDemo Smoke Test","Fri Jun 20 19:25:10 GMT 2025","passed","Fri Jun 20 19:25:11 GMT 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","2116","addItemInBasketTest","SauceDemo Smoke Test","Fri Jun 20 19:25:06 GMT 2025","passed","Fri Jun 20 19:25:08 GMT 2025","tests.AddItemInBasketTest","Firefox","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка успешной авторизации в приложение","623","checkSuccessTest","SauceDemo Smoke Test","Fri Jun 20 19:25:12 GMT 2025","passed","Fri Jun 20 19:25:12 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkSuccessTest"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","530","checkInvalideLogin","SauceDemo Smoke Test","Fri Jun 20 19:25:14 GMT 2025","passed","Fri Jun 20 19:25:15 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalideLogin"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","575","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri Jun 20 19:25:20 GMT 2025","passed","Fri Jun 20 19:25:20 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1018","invalideFillingFirstName","SauceDemo Smoke Test","Fri Jun 20 19:25:13 GMT 2025","passed","Fri Jun 20 19:25:14 GMT 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка валидного заполнения персональных данных при оформлени заказа","1032","valideFilling","SauceDemo Smoke Test","Fri Jun 20 19:25:08 GMT 2025","passed","Fri Jun 20 19:25:09 GMT 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","522","checkLoginWithEmptyUsername","SauceDemo Smoke Test","Fri Jun 20 19:25:17 GMT 2025","passed","Fri Jun 20 19:25:18 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка валидного заполнения персональных данных при оформлени заказа","1912","valideFilling","SauceDemo Smoke Test","Fri Jun 20 19:25:16 GMT 2025","passed","Fri Jun 20 19:25:18 GMT 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1313","addItemInBasketTest","SauceDemo Smoke Test","Fri Jun 20 19:25:05 GMT 2025","passed","Fri Jun 20 19:25:06 GMT 2025","tests.AddItemInBasketTest","Chrome","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка валидного заполнения персональных данных при оформлени заказа","1738","valideFilling","SauceDemo Smoke Test","Fri Jun 20 19:25:22 GMT 2025","passed","Fri Jun 20 19:25:24 GMT 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1000","invalideFillingZipcode","SauceDemo Smoke Test","Fri Jun 20 19:25:18 GMT 2025","passed","Fri Jun 20 19:25:19 GMT 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1964","invalideFillingZipcode","SauceDemo Smoke Test","Fri Jun 20 19:25:46 GMT 2025","passed","Fri Jun 20 19:25:48 GMT 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка успешной авторизации в приложение","759","checkSuccessTest","SauceDemo Smoke Test","Fri Jun 20 19:25:27 GMT 2025","passed","Fri Jun 20 19:25:27 GMT 2025","tests.LoginTest","Firefox","tests.LoginTest","checkSuccessTest"
