"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","939","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri Aug 29 19:22:47 UTC 2025","passed","Fri Aug 29 19:22:48 UTC 2025","tests.CartTest","Chrome","tests.CartTest","addItemInBasketTest"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","762","checkLoginWithEmptyUsername","SauceDemo Smoke Test","Fri Aug 29 19:23:16 UTC 2025","passed","Fri Aug 29 19:23:17 UTC 2025","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1327","invalideFillingLastName","SauceDemo Smoke Test","Fri Aug 29 19:22:55 UTC 2025","passed","Fri Aug 29 19:22:56 UTC 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка валидного заполнения персональных данных при оформлени заказа","1624","valideFilling","SauceDemo Smoke Test","Fri Aug 29 19:22:55 UTC 2025","passed","Fri Aug 29 19:22:57 UTC 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка валидного заполнения персональных данных при оформлени заказа","1647","valideFilling","SauceDemo Smoke Test","Fri Aug 29 19:23:00 UTC 2025","passed","Fri Aug 29 19:23:01 UTC 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1068","invalideFillingZipcode","SauceDemo Smoke Test","Fri Aug 29 19:22:58 UTC 2025","passed","Fri Aug 29 19:22:59 UTC 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1264","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri Aug 29 19:22:51 UTC 2025","passed","Fri Aug 29 19:22:52 UTC 2025","tests.CartTest","Firefox","tests.CartTest","addItemInBasketTest"
"Проверка валидного заполнения персональных данных при оформлени заказа","1274","valideFilling","SauceDemo Smoke Test","Fri Aug 29 19:22:50 UTC 2025","passed","Fri Aug 29 19:22:51 UTC 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1145","invalideFillingLastName","SauceDemo Smoke Test","Fri Aug 29 19:23:13 UTC 2025","passed","Fri Aug 29 19:23:14 UTC 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка успешной авторизации в приложение","797","checkSuccessTest","SauceDemo Smoke Test","Fri Aug 29 19:23:04 UTC 2025","passed","Fri Aug 29 19:23:04 UTC 2025","tests.LoginTest","Firefox","tests.LoginTest","checkSuccessTest"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","798","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri Aug 29 19:23:23 UTC 2025","passed","Fri Aug 29 19:23:24 UTC 2025","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyPassword"
