"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка отмены заполнения пресональных данных при оформлении заказа","1306","cancelCheckout","SauceDemo Smoke Test","2026-06-26","passed","2026-06-26","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","cancelCheckout"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1362","invalideFillingLastName","SauceDemo Smoke Test","2026-06-26","passed","2026-06-26","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка валидного заполнения персональных данных при оформлени заказа","1788","valideFilling","SauceDemo Smoke Test","2026-06-26","passed","2026-06-26","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","770","checkInvalideLogin","SauceDemo Smoke Test","2026-06-26","passed","2026-06-26","tests.LoginTest","Chrome","tests.LoginTest","checkInvalideLogin"
"Проверка валидного заполнения персональных данных при оформлени заказа","1396","valideFilling","SauceDemo Smoke Test","2026-06-26","passed","2026-06-26","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка успешной авторизации в приложение","1066","checkSuccessTest","SauceDemo Smoke Test","2026-06-26","passed","2026-06-26","tests.LoginTest","Firefox","tests.LoginTest","checkSuccessTest"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1766","addItemInBasketTest","SauceDemo Smoke Test","2026-06-26","passed","2026-06-26","tests.AddItemInBasketTest","Firefox","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1510","invalideFillingLastName","SauceDemo Smoke Test","2026-06-26","passed","2026-06-26","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка успешной авторизации в приложение","689","checkSuccessTest","SauceDemo Smoke Test","2026-06-26","passed","2026-06-26","tests.LoginTest","Chrome","tests.LoginTest","checkSuccessTest"
"Проверка валидного заполнения персональных данных при оформлени заказа","2176","valideFilling","SauceDemo Smoke Test","2026-06-26","passed","2026-06-26","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1302","invalideFillingFirstName","SauceDemo Smoke Test","2026-06-26","passed","2026-06-26","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1662","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","2026-06-26","passed","2026-06-26","tests.CartTest","Firefox","tests.CartTest","addItemInBasketTest"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1452","invalideFillingFirstName","SauceDemo Smoke Test","2026-06-26","passed","2026-06-26","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1712","addItemInBasketTest","SauceDemo Smoke Test","2026-06-26","passed","2026-06-26","tests.AddItemInBasketTest","Chrome","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка отмены заполнения пресональных данных при оформлении заказа","975","cancelCheckout","SauceDemo Smoke Test","2026-06-26","passed","2026-06-26","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","cancelCheckout"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","992","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","2026-06-26","passed","2026-06-26","tests.CartTest","Chrome","tests.CartTest","addItemInBasketTest"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","602","checkInvalideLogin","SauceDemo Smoke Test","2026-06-26","passed","2026-06-26","tests.LoginTest","Firefox","tests.LoginTest","checkInvalideLogin"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1523","invalideFillingZipcode","SauceDemo Smoke Test","2026-06-26","passed","2026-06-26","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","645","checkLoginWithEmptyUsername","SauceDemo Smoke Test","2026-06-26","passed","2026-06-26","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","567","checkLoginWithEmptyPassword","SauceDemo Smoke Test","2026-06-26","passed","2026-06-26","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","750","checkLoginWithEmptyPassword","SauceDemo Smoke Test","2026-06-26","passed","2026-06-26","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка валидного заполнения персональных данных при оформлени заказа","1560","valideFilling","SauceDemo Smoke Test","2026-06-26","passed","2026-06-26","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","737","checkLoginWithEmptyUsername","SauceDemo Smoke Test","2026-06-26","passed","2026-06-26","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1538","invalideFillingZipcode","SauceDemo Smoke Test","2026-06-26","passed","2026-06-26","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingZipcode"
