"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1351","invalideFillingFirstName","SauceDemo Smoke Test","Fri Feb 27 19:43:44 UTC 2026","passed","Fri Feb 27 19:43:46 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка успешной авторизации в приложение","705","checkSuccessTest","SauceDemo Smoke Test","Fri Feb 27 19:43:43 UTC 2026","passed","Fri Feb 27 19:43:44 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkSuccessTest"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1253","invalideFillingFirstName","SauceDemo Smoke Test","Fri Feb 27 19:43:59 UTC 2026","passed","Fri Feb 27 19:44:00 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","820","checkInvalideLogin","SauceDemo Smoke Test","Fri Feb 27 19:43:46 UTC 2026","passed","Fri Feb 27 19:43:47 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalideLogin"
"Проверка отмены заполнения пресональных данных при оформлении заказа","1197","cancelCheckout","SauceDemo Smoke Test","Fri Feb 27 19:44:19 UTC 2026","passed","Fri Feb 27 19:44:20 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","cancelCheckout"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1306","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri Feb 27 19:43:41 UTC 2026","passed","Fri Feb 27 19:43:43 UTC 2026","tests.CartTest","Firefox","tests.CartTest","addItemInBasketTest"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1606","addItemInBasketTest","SauceDemo Smoke Test","Fri Feb 27 19:43:37 UTC 2026","passed","Fri Feb 27 19:43:38 UTC 2026","tests.AddItemInBasketTest","Firefox","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","924","checkLoginWithEmptyUsername","SauceDemo Smoke Test","Fri Feb 27 19:44:09 UTC 2026","passed","Fri Feb 27 19:44:10 UTC 2026","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1595","addItemInBasketTest","SauceDemo Smoke Test","Fri Feb 27 19:43:36 UTC 2026","passed","Fri Feb 27 19:43:37 UTC 2026","tests.AddItemInBasketTest","Chrome","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка успешной авторизации в приложение","877","checkSuccessTest","SauceDemo Smoke Test","Fri Feb 27 19:43:55 UTC 2026","passed","Fri Feb 27 19:43:56 UTC 2026","tests.LoginTest","Firefox","tests.LoginTest","checkSuccessTest"
