"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","913","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","2026-08-29","passed","2026-08-29","tests.CartTest","Chrome","tests.CartTest","addItemInBasketTest"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","643","checkLoginWithEmptyPassword","SauceDemo Smoke Test","2026-08-29","passed","2026-08-29","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1166","invalideFillingFirstName","SauceDemo Smoke Test","2026-08-29","passed","2026-08-29","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1308","addItemInBasketTest","SauceDemo Smoke Test","2026-08-29","passed","2026-08-29","tests.AddItemInBasketTest","Chrome","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка валидного заполнения персональных данных при оформлени заказа","1232","valideFilling","SauceDemo Smoke Test","2026-08-29","passed","2026-08-29","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка отмены заполнения пресональных данных при оформлении заказа","1294","cancelCheckout","SauceDemo Smoke Test","2026-08-29","passed","2026-08-29","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","cancelCheckout"
"Проверка отмены заполнения пресональных данных при оформлении заказа","1088","cancelCheckout","SauceDemo Smoke Test","2026-08-29","passed","2026-08-29","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","cancelCheckout"
"Проверка успешной авторизации в приложение","849","checkSuccessTest","SauceDemo Smoke Test","2026-08-29","passed","2026-08-29","tests.LoginTest","Firefox","tests.LoginTest","checkSuccessTest"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","788","checkLoginWithEmptyUsername","SauceDemo Smoke Test","2026-08-29","passed","2026-08-29","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка успешной авторизации в приложение","639","checkSuccessTest","SauceDemo Smoke Test","2026-08-29","passed","2026-08-29","tests.LoginTest","Chrome","tests.LoginTest","checkSuccessTest"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","600","checkLoginWithEmptyUsername","SauceDemo Smoke Test","2026-08-29","passed","2026-08-29","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1309","invalideFillingZipcode","SauceDemo Smoke Test","2026-08-29","passed","2026-08-29","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","643","checkInvalideLogin","SauceDemo Smoke Test","2026-08-29","passed","2026-08-29","tests.LoginTest","Chrome","tests.LoginTest","checkInvalideLogin"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","2061","addItemInBasketTest","SauceDemo Smoke Test","2026-08-29","passed","2026-08-29","tests.AddItemInBasketTest","Firefox","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","828","checkLoginWithEmptyPassword","SauceDemo Smoke Test","2026-08-29","passed","2026-08-29","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1440","invalideFillingZipcode","SauceDemo Smoke Test","2026-08-29","passed","2026-08-29","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1515","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","2026-08-29","passed","2026-08-29","tests.CartTest","Firefox","tests.CartTest","addItemInBasketTest"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","788","checkInvalideLogin","SauceDemo Smoke Test","2026-08-29","passed","2026-08-29","tests.LoginTest","Firefox","tests.LoginTest","checkInvalideLogin"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1058","invalideFillingFirstName","SauceDemo Smoke Test","2026-08-29","passed","2026-08-29","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1515","invalideFillingLastName","SauceDemo Smoke Test","2026-08-29","passed","2026-08-29","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка валидного заполнения персональных данных при оформлени заказа","2009","valideFilling","SauceDemo Smoke Test","2026-08-29","passed","2026-08-29","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка валидного заполнения персональных данных при оформлени заказа","1597","valideFilling","SauceDemo Smoke Test","2026-08-29","passed","2026-08-29","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка валидного заполнения персональных данных при оформлени заказа","2189","valideFilling","SauceDemo Smoke Test","2026-08-29","passed","2026-08-29","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1234","invalideFillingLastName","SauceDemo Smoke Test","2026-08-29","passed","2026-08-29","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingLastName"
