"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка отмены заполнения пресональных данных при оформлении заказа","853","cancelCheckout","SauceDemo Smoke Test","Fri Sep 05 19:23:44 UTC 2025","passed","Fri Sep 05 19:23:45 UTC 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","cancelCheckout"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","574","checkInvalideLogin","SauceDemo Smoke Test","Fri Sep 05 19:23:38 UTC 2025","passed","Fri Sep 05 19:23:38 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalideLogin"
"Проверка валидного заполнения персональных данных при оформлени заказа","1618","valideFilling","SauceDemo Smoke Test","Fri Sep 05 19:23:43 UTC 2025","passed","Fri Sep 05 19:23:45 UTC 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1108","invalideFillingZipcode","SauceDemo Smoke Test","Fri Sep 05 19:23:42 UTC 2025","passed","Fri Sep 05 19:23:43 UTC 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка успешной авторизации в приложение","559","checkSuccessTest","SauceDemo Smoke Test","Fri Sep 05 19:23:35 UTC 2025","passed","Fri Sep 05 19:23:36 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkSuccessTest"
"Проверка отмены заполнения пресональных данных при оформлении заказа","1105","cancelCheckout","SauceDemo Smoke Test","Fri Sep 05 19:24:10 UTC 2025","passed","Fri Sep 05 19:24:11 UTC 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","cancelCheckout"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","903","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri Sep 05 19:23:31 UTC 2025","passed","Fri Sep 05 19:23:32 UTC 2025","tests.CartTest","Chrome","tests.CartTest","addItemInBasketTest"
"Проверка успешной авторизации в приложение","801","checkSuccessTest","SauceDemo Smoke Test","Fri Sep 05 19:23:47 UTC 2025","passed","Fri Sep 05 19:23:48 UTC 2025","tests.LoginTest","Firefox","tests.LoginTest","checkSuccessTest"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","854","invalideFillingLastName","SauceDemo Smoke Test","Fri Sep 05 19:23:57 UTC 2025","passed","Fri Sep 05 19:23:58 UTC 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1232","addItemInBasketTest","SauceDemo Smoke Test","Fri Sep 05 19:23:29 UTC 2025","passed","Fri Sep 05 19:23:30 UTC 2025","tests.AddItemInBasketTest","Chrome","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1138","invalideFillingZipcode","SauceDemo Smoke Test","Fri Sep 05 19:24:03 UTC 2025","passed","Fri Sep 05 19:24:04 UTC 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","764","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri Sep 05 19:24:07 UTC 2025","passed","Fri Sep 05 19:24:07 UTC 2025","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","513","checkLoginWithEmptyUsername","SauceDemo Smoke Test","Fri Sep 05 19:23:41 UTC 2025","passed","Fri Sep 05 19:23:41 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка валидного заполнения персональных данных при оформлени заказа","1108","valideFilling","SauceDemo Smoke Test","Fri Sep 05 19:23:32 UTC 2025","passed","Fri Sep 05 19:23:33 UTC 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1360","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri Sep 05 19:23:34 UTC 2025","passed","Fri Sep 05 19:23:36 UTC 2025","tests.CartTest","Firefox","tests.CartTest","addItemInBasketTest"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1264","invalideFillingLastName","SauceDemo Smoke Test","Fri Sep 05 19:23:39 UTC 2025","passed","Fri Sep 05 19:23:40 UTC 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка невалидного заполнения поля First Name при оформлении заказа","990","invalideFillingFirstName","SauceDemo Smoke Test","Fri Sep 05 19:23:36 UTC 2025","passed","Fri Sep 05 19:23:37 UTC 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1807","addItemInBasketTest","SauceDemo Smoke Test","Fri Sep 05 19:23:30 UTC 2025","passed","Fri Sep 05 19:23:31 UTC 2025","tests.AddItemInBasketTest","Firefox","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка валидного заполнения персональных данных при оформлени заказа","1352","valideFilling","SauceDemo Smoke Test","Fri Sep 05 19:23:34 UTC 2025","passed","Fri Sep 05 19:23:35 UTC 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка валидного заполнения персональных данных при оформлени заказа","1564","valideFilling","SauceDemo Smoke Test","Fri Sep 05 19:23:39 UTC 2025","passed","Fri Sep 05 19:23:40 UTC 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","719","checkInvalideLogin","SauceDemo Smoke Test","Fri Sep 05 19:23:54 UTC 2025","passed","Fri Sep 05 19:23:54 UTC 2025","tests.LoginTest","Firefox","tests.LoginTest","checkInvalideLogin"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1086","invalideFillingFirstName","SauceDemo Smoke Test","Fri Sep 05 19:23:50 UTC 2025","passed","Fri Sep 05 19:23:51 UTC 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","792","checkLoginWithEmptyUsername","SauceDemo Smoke Test","Fri Sep 05 19:24:00 UTC 2025","passed","Fri Sep 05 19:24:01 UTC 2025","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","678","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri Sep 05 19:23:43 UTC 2025","passed","Fri Sep 05 19:23:44 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyPassword"
