"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка валидного заполнения персональных данных при оформлени заказа","1685","valideFilling","SauceDemo Smoke Test","Fri Apr 17 20:03:10 UTC 2026","passed","Fri Apr 17 20:03:11 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","993","checkInvalideLogin","SauceDemo Smoke Test","Fri Apr 17 20:03:32 UTC 2026","passed","Fri Apr 17 20:03:33 UTC 2026","tests.LoginTest","Firefox","tests.LoginTest","checkInvalideLogin"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","1038","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri Apr 17 20:03:23 UTC 2026","passed","Fri Apr 17 20:03:24 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","1040","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri Apr 17 20:03:50 UTC 2026","passed","Fri Apr 17 20:03:51 UTC 2026","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка отмены заполнения пресональных данных при оформлении заказа","1332","cancelCheckout","SauceDemo Smoke Test","Fri Apr 17 20:03:54 UTC 2026","passed","Fri Apr 17 20:03:55 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","cancelCheckout"
"Проверка валидного заполнения персональных данных при оформлени заказа","1848","valideFilling","SauceDemo Smoke Test","Fri Apr 17 20:03:19 UTC 2026","passed","Fri Apr 17 20:03:21 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","5371","checkLoginWithEmptyUsername","SauceDemo Smoke Test","Fri Apr 17 20:03:39 UTC 2026","passed","Fri Apr 17 20:03:44 UTC 2026","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка валидного заполнения персональных данных при оформлени заказа","1915","valideFilling","SauceDemo Smoke Test","Fri Apr 17 20:03:07 UTC 2026","passed","Fri Apr 17 20:03:09 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка успешной авторизации в приложение","1338","checkSuccessTest","SauceDemo Smoke Test","Fri Apr 17 20:03:24 UTC 2026","passed","Fri Apr 17 20:03:25 UTC 2026","tests.LoginTest","Firefox","tests.LoginTest","checkSuccessTest"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","870","checkInvalideLogin","SauceDemo Smoke Test","Fri Apr 17 20:03:16 UTC 2026","passed","Fri Apr 17 20:03:17 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalideLogin"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1470","invalideFillingFirstName","SauceDemo Smoke Test","Fri Apr 17 20:03:28 UTC 2026","passed","Fri Apr 17 20:03:29 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1913","addItemInBasketTest","SauceDemo Smoke Test","Fri Apr 17 20:03:04 UTC 2026","passed","Fri Apr 17 20:03:06 UTC 2026","tests.AddItemInBasketTest","Firefox","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1788","invalideFillingFirstName","SauceDemo Smoke Test","Fri Apr 17 20:03:13 UTC 2026","passed","Fri Apr 17 20:03:15 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1693","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri Apr 17 20:03:09 UTC 2026","passed","Fri Apr 17 20:03:11 UTC 2026","tests.CartTest","Firefox","tests.CartTest","addItemInBasketTest"
