"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1318","invalideFillingZipcode","SauceDemo Smoke Test","Fri Aug 15 19:26:09 UTC 2025","passed","Fri Aug 15 19:26:10 UTC 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1066","invalideFillingLastName","SauceDemo Smoke Test","Fri Aug 15 19:26:06 UTC 2025","passed","Fri Aug 15 19:26:07 UTC 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка отмены заполнения пресональных данных при оформлении заказа","1160","cancelCheckout","SauceDemo Smoke Test","Fri Aug 15 19:26:36 UTC 2025","passed","Fri Aug 15 19:26:38 UTC 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","cancelCheckout"
"Проверка валидного заполнения персональных данных при оформлени заказа","1404","valideFilling","SauceDemo Smoke Test","Fri Aug 15 19:26:01 UTC 2025","passed","Fri Aug 15 19:26:02 UTC 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка успешной авторизации в приложение","652","checkSuccessTest","SauceDemo Smoke Test","Fri Aug 15 19:26:03 UTC 2025","passed","Fri Aug 15 19:26:03 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkSuccessTest"
"Проверка валидного заполнения персональных данных при оформлени заказа","1545","valideFilling","SauceDemo Smoke Test","Fri Aug 15 19:26:10 UTC 2025","passed","Fri Aug 15 19:26:11 UTC 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","711","checkInvalideLogin","SauceDemo Smoke Test","Fri Aug 15 19:26:05 UTC 2025","passed","Fri Aug 15 19:26:06 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalideLogin"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","631","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri Aug 15 19:26:11 UTC 2025","passed","Fri Aug 15 19:26:11 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1266","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri Aug 15 19:26:01 UTC 2025","passed","Fri Aug 15 19:26:02 UTC 2025","tests.CartTest","Firefox","tests.CartTest","addItemInBasketTest"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1188","invalideFillingLastName","SauceDemo Smoke Test","Fri Aug 15 19:26:24 UTC 2025","passed","Fri Aug 15 19:26:25 UTC 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","542","checkLoginWithEmptyUsername","SauceDemo Smoke Test","Fri Aug 15 19:26:08 UTC 2025","passed","Fri Aug 15 19:26:08 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","778","checkInvalideLogin","SauceDemo Smoke Test","Fri Aug 15 19:26:21 UTC 2025","passed","Fri Aug 15 19:26:21 UTC 2025","tests.LoginTest","Firefox","tests.LoginTest","checkInvalideLogin"
"Проверка отмены заполнения пресональных данных при оформлении заказа","833","cancelCheckout","SauceDemo Smoke Test","Fri Aug 15 19:26:12 UTC 2025","passed","Fri Aug 15 19:26:13 UTC 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","cancelCheckout"
