"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1037","invalideFillingZipcode","SauceDemo Smoke Test","Fri Jul 18 19:27:28 GMT 2025","passed","Fri Jul 18 19:27:29 GMT 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка валидного заполнения персональных данных при оформлени заказа","1133","valideFilling","SauceDemo Smoke Test","Fri Jul 18 19:27:18 GMT 2025","passed","Fri Jul 18 19:27:19 GMT 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","528","checkLoginWithEmptyUsername","SauceDemo Smoke Test","Fri Jul 18 19:27:27 GMT 2025","passed","Fri Jul 18 19:27:28 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","880","checkInvalideLogin","SauceDemo Smoke Test","Fri Jul 18 19:27:43 GMT 2025","passed","Fri Jul 18 19:27:44 GMT 2025","tests.LoginTest","Firefox","tests.LoginTest","checkInvalideLogin"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","843","checkLoginWithEmptyUsername","SauceDemo Smoke Test","Fri Jul 18 19:27:51 GMT 2025","passed","Fri Jul 18 19:27:52 GMT 2025","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1736","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri Jul 18 19:27:21 GMT 2025","passed","Fri Jul 18 19:27:22 GMT 2025","tests.CartTest","Firefox","tests.CartTest","addItemInBasketTest"
"Проверка успешной авторизации в приложение","887","checkSuccessTest","SauceDemo Smoke Test","Fri Jul 18 19:27:36 GMT 2025","passed","Fri Jul 18 19:27:36 GMT 2025","tests.LoginTest","Firefox","tests.LoginTest","checkSuccessTest"
"Проверка отмены заполнения пресональных данных при оформлении заказа","1897","cancelCheckout","SauceDemo Smoke Test","Fri Jul 18 19:28:02 GMT 2025","passed","Fri Jul 18 19:28:04 GMT 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","cancelCheckout"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1823","invalideFillingFirstName","SauceDemo Smoke Test","Fri Jul 18 19:27:39 GMT 2025","passed","Fri Jul 18 19:27:41 GMT 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","2222","addItemInBasketTest","SauceDemo Smoke Test","Fri Jul 18 19:27:15 GMT 2025","passed","Fri Jul 18 19:27:18 GMT 2025","tests.AddItemInBasketTest","Firefox","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка валидного заполнения персональных данных при оформлени заказа","1342","valideFilling","SauceDemo Smoke Test","Fri Jul 18 19:27:20 GMT 2025","passed","Fri Jul 18 19:27:21 GMT 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка валидного заполнения персональных данных при оформлени заказа","2202","valideFilling","SauceDemo Smoke Test","Fri Jul 18 19:27:31 GMT 2025","passed","Fri Jul 18 19:27:33 GMT 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1347","addItemInBasketTest","SauceDemo Smoke Test","Fri Jul 18 19:27:15 GMT 2025","passed","Fri Jul 18 19:27:16 GMT 2025","tests.AddItemInBasketTest","Chrome","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","2001","invalideFillingZipcode","SauceDemo Smoke Test","Fri Jul 18 19:27:54 GMT 2025","passed","Fri Jul 18 19:27:56 GMT 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1013","invalideFillingFirstName","SauceDemo Smoke Test","Fri Jul 18 19:27:23 GMT 2025","passed","Fri Jul 18 19:27:24 GMT 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","672","checkInvalideLogin","SauceDemo Smoke Test","Fri Jul 18 19:27:24 GMT 2025","passed","Fri Jul 18 19:27:25 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalideLogin"
"Проверка валидного заполнения персональных данных при оформлени заказа","2260","valideFilling","SauceDemo Smoke Test","Fri Jul 18 19:27:26 GMT 2025","passed","Fri Jul 18 19:27:28 GMT 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка отмены заполнения пресональных данных при оформлении заказа","1010","cancelCheckout","SauceDemo Smoke Test","Fri Jul 18 19:27:31 GMT 2025","passed","Fri Jul 18 19:27:32 GMT 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","cancelCheckout"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","683","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri Jul 18 19:27:30 GMT 2025","passed","Fri Jul 18 19:27:31 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка успешной авторизации в приложение","576","checkSuccessTest","SauceDemo Smoke Test","Fri Jul 18 19:27:22 GMT 2025","passed","Fri Jul 18 19:27:22 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkSuccessTest"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1996","invalideFillingLastName","SauceDemo Smoke Test","Fri Jul 18 19:27:47 GMT 2025","passed","Fri Jul 18 19:27:49 GMT 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","725","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri Jul 18 19:27:17 GMT 2025","passed","Fri Jul 18 19:27:18 GMT 2025","tests.CartTest","Chrome","tests.CartTest","addItemInBasketTest"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1265","invalideFillingLastName","SauceDemo Smoke Test","Fri Jul 18 19:27:26 GMT 2025","passed","Fri Jul 18 19:27:27 GMT 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","1060","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri Jul 18 19:27:59 GMT 2025","passed","Fri Jul 18 19:28:00 GMT 2025","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyPassword"
