"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка успешной авторизации в приложение","600","checkSuccessTest","SauceDemo Smoke Test","Fri Dec 12 19:28:35 UTC 2025","passed","Fri Dec 12 19:28:35 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkSuccessTest"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1506","addItemInBasketTest","SauceDemo Smoke Test","Fri Dec 12 19:28:29 UTC 2025","passed","Fri Dec 12 19:28:30 UTC 2025","tests.AddItemInBasketTest","Firefox","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","689","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri Dec 12 19:28:43 UTC 2025","passed","Fri Dec 12 19:28:43 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1025","invalideFillingFirstName","SauceDemo Smoke Test","Fri Dec 12 19:28:36 UTC 2025","passed","Fri Dec 12 19:28:37 UTC 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","539","checkLoginWithEmptyUsername","SauceDemo Smoke Test","Fri Dec 12 19:28:40 UTC 2025","passed","Fri Dec 12 19:28:41 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","657","checkLoginWithEmptyUsername","SauceDemo Smoke Test","Fri Dec 12 19:28:59 UTC 2025","passed","Fri Dec 12 19:29:00 UTC 2025","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","597","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri Dec 12 19:29:05 UTC 2025","passed","Fri Dec 12 19:29:06 UTC 2025","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","728","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri Dec 12 19:28:30 UTC 2025","passed","Fri Dec 12 19:28:31 UTC 2025","tests.CartTest","Chrome","tests.CartTest","addItemInBasketTest"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1068","invalideFillingZipcode","SauceDemo Smoke Test","Fri Dec 12 19:29:02 UTC 2025","passed","Fri Dec 12 19:29:03 UTC 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка валидного заполнения персональных данных при оформлени заказа","1384","valideFilling","SauceDemo Smoke Test","Fri Dec 12 19:28:33 UTC 2025","passed","Fri Dec 12 19:28:34 UTC 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
