"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка валидного заполнения персональных данных при оформлени заказа","1411","valideFilling","SauceDemo Smoke Test","Fri Jul 11 19:27:45 GMT 2025","passed","Fri Jul 11 19:27:47 GMT 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1176","invalideFillingLastName","SauceDemo Smoke Test","Fri Jul 11 19:27:51 GMT 2025","passed","Fri Jul 11 19:27:53 GMT 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","737","checkInvalideLogin","SauceDemo Smoke Test","Fri Jul 11 19:27:50 GMT 2025","passed","Fri Jul 11 19:27:51 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalideLogin"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","2140","invalideFillingZipcode","SauceDemo Smoke Test","Fri Jul 11 19:28:19 GMT 2025","passed","Fri Jul 11 19:28:22 GMT 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1099","invalideFillingFirstName","SauceDemo Smoke Test","Fri Jul 11 19:27:48 GMT 2025","passed","Fri Jul 11 19:27:50 GMT 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","742","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri Jul 11 19:27:56 GMT 2025","passed","Fri Jul 11 19:27:57 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","620","checkLoginWithEmptyUsername","SauceDemo Smoke Test","Fri Jul 11 19:27:53 GMT 2025","passed","Fri Jul 11 19:27:54 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка отмены заполнения пресональных данных при оформлении заказа","1935","cancelCheckout","SauceDemo Smoke Test","Fri Jul 11 19:28:27 GMT 2025","passed","Fri Jul 11 19:28:29 GMT 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","cancelCheckout"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","832","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri Jul 11 19:27:42 GMT 2025","passed","Fri Jul 11 19:27:43 GMT 2025","tests.CartTest","Chrome","tests.CartTest","addItemInBasketTest"
"Проверка успешной авторизации в приложение","1145","checkSuccessTest","SauceDemo Smoke Test","Fri Jul 11 19:28:01 GMT 2025","passed","Fri Jul 11 19:28:02 GMT 2025","tests.LoginTest","Firefox","tests.LoginTest","checkSuccessTest"
"Проверка валидного заполнения персональных данных при оформлени заказа","2274","valideFilling","SauceDemo Smoke Test","Fri Jul 11 19:27:51 GMT 2025","passed","Fri Jul 11 19:27:53 GMT 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","957","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri Jul 11 19:28:24 GMT 2025","passed","Fri Jul 11 19:28:25 GMT 2025","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1357","addItemInBasketTest","SauceDemo Smoke Test","Fri Jul 11 19:27:40 GMT 2025","passed","Fri Jul 11 19:27:41 GMT 2025","tests.AddItemInBasketTest","Chrome","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка отмены заполнения пресональных данных при оформлении заказа","906","cancelCheckout","SauceDemo Smoke Test","Fri Jul 11 19:27:57 GMT 2025","passed","Fri Jul 11 19:27:58 GMT 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","cancelCheckout"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1956","invalideFillingFirstName","SauceDemo Smoke Test","Fri Jul 11 19:28:04 GMT 2025","passed","Fri Jul 11 19:28:06 GMT 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","1040","checkInvalideLogin","SauceDemo Smoke Test","Fri Jul 11 19:28:08 GMT 2025","passed","Fri Jul 11 19:28:09 GMT 2025","tests.LoginTest","Firefox","tests.LoginTest","checkInvalideLogin"
"Проверка валидного заполнения персональных данных при оформлени заказа","2182","valideFilling","SauceDemo Smoke Test","Fri Jul 11 19:27:56 GMT 2025","passed","Fri Jul 11 19:27:58 GMT 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1960","invalideFillingLastName","SauceDemo Smoke Test","Fri Jul 11 19:28:12 GMT 2025","passed","Fri Jul 11 19:28:14 GMT 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка успешной авторизации в приложение","628","checkSuccessTest","SauceDemo Smoke Test","Fri Jul 11 19:27:47 GMT 2025","passed","Fri Jul 11 19:27:48 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkSuccessTest"
"Проверка валидного заполнения персональных данных при оформлени заказа","1182","valideFilling","SauceDemo Smoke Test","Fri Jul 11 19:27:43 GMT 2025","passed","Fri Jul 11 19:27:45 GMT 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","1032","checkLoginWithEmptyUsername","SauceDemo Smoke Test","Fri Jul 11 19:28:16 GMT 2025","passed","Fri Jul 11 19:28:17 GMT 2025","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1265","invalideFillingZipcode","SauceDemo Smoke Test","Fri Jul 11 19:27:54 GMT 2025","passed","Fri Jul 11 19:27:56 GMT 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1681","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri Jul 11 19:27:46 GMT 2025","passed","Fri Jul 11 19:27:48 GMT 2025","tests.CartTest","Firefox","tests.CartTest","addItemInBasketTest"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","2132","addItemInBasketTest","SauceDemo Smoke Test","Fri Jul 11 19:27:41 GMT 2025","passed","Fri Jul 11 19:27:43 GMT 2025","tests.AddItemInBasketTest","Firefox","tests.AddItemInBasketTest","addItemInBasketTest"
