"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1144","invalideFillingLastName","SauceDemo Smoke Test","Fri Oct 17 19:24:07 UTC 2025","passed","Fri Oct 17 19:24:09 UTC 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка успешной авторизации в приложение","758","checkSuccessTest","SauceDemo Smoke Test","Fri Oct 17 19:23:58 UTC 2025","passed","Fri Oct 17 19:23:59 UTC 2025","tests.LoginTest","Firefox","tests.LoginTest","checkSuccessTest"
"Проверка валидного заполнения персональных данных при оформлени заказа","1461","valideFilling","SauceDemo Smoke Test","Fri Oct 17 19:23:44 UTC 2025","passed","Fri Oct 17 19:23:46 UTC 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","613","checkInvalideLogin","SauceDemo Smoke Test","Fri Oct 17 19:23:49 UTC 2025","passed","Fri Oct 17 19:23:49 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalideLogin"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1084","invalideFillingFirstName","SauceDemo Smoke Test","Fri Oct 17 19:24:01 UTC 2025","passed","Fri Oct 17 19:24:02 UTC 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","488","checkLoginWithEmptyUsername","SauceDemo Smoke Test","Fri Oct 17 19:23:52 UTC 2025","passed","Fri Oct 17 19:23:52 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1120","invalideFillingZipcode","SauceDemo Smoke Test","Fri Oct 17 19:24:14 UTC 2025","passed","Fri Oct 17 19:24:15 UTC 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1217","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri Oct 17 19:23:45 UTC 2025","passed","Fri Oct 17 19:23:46 UTC 2025","tests.CartTest","Firefox","tests.CartTest","addItemInBasketTest"
"Проверка успешной авторизации в приложение","508","checkSuccessTest","SauceDemo Smoke Test","Fri Oct 17 19:23:46 UTC 2025","passed","Fri Oct 17 19:23:47 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkSuccessTest"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","684","checkLoginWithEmptyUsername","SauceDemo Smoke Test","Fri Oct 17 19:24:11 UTC 2025","passed","Fri Oct 17 19:24:12 UTC 2025","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyUsername"
