"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка отмены заполнения пресональных данных при оформлении заказа","931","cancelCheckout","SauceDemo Smoke Test","2026-06-12","passed","2026-06-12","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","cancelCheckout"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","711","checkInvalideLogin","SauceDemo Smoke Test","2026-06-12","passed","2026-06-12","tests.LoginTest","Firefox","tests.LoginTest","checkInvalideLogin"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","637","checkInvalideLogin","SauceDemo Smoke Test","2026-06-12","passed","2026-06-12","tests.LoginTest","Chrome","tests.LoginTest","checkInvalideLogin"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1177","invalideFillingFirstName","SauceDemo Smoke Test","2026-06-12","passed","2026-06-12","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка отмены заполнения пресональных данных при оформлении заказа","1419","cancelCheckout","SauceDemo Smoke Test","2026-06-12","passed","2026-06-12","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","cancelCheckout"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1439","invalideFillingLastName","SauceDemo Smoke Test","2026-06-12","passed","2026-06-12","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка успешной авторизации в приложение","694","checkSuccessTest","SauceDemo Smoke Test","2026-06-12","passed","2026-06-12","tests.LoginTest","Chrome","tests.LoginTest","checkSuccessTest"
"Проверка валидного заполнения персональных данных при оформлени заказа","1870","valideFilling","SauceDemo Smoke Test","2026-06-12","passed","2026-06-12","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1689","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","2026-06-12","passed","2026-06-12","tests.CartTest","Firefox","tests.CartTest","addItemInBasketTest"
"Проверка успешной авторизации в приложение","1002","checkSuccessTest","SauceDemo Smoke Test","2026-06-12","passed","2026-06-12","tests.LoginTest","Firefox","tests.LoginTest","checkSuccessTest"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1451","invalideFillingLastName","SauceDemo Smoke Test","2026-06-12","passed","2026-06-12","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1449","addItemInBasketTest","SauceDemo Smoke Test","2026-06-12","passed","2026-06-12","tests.AddItemInBasketTest","Chrome","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1338","invalideFillingZipcode","SauceDemo Smoke Test","2026-06-12","passed","2026-06-12","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","783","checkLoginWithEmptyPassword","SauceDemo Smoke Test","2026-06-12","passed","2026-06-12","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1541","invalideFillingZipcode","SauceDemo Smoke Test","2026-06-12","passed","2026-06-12","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка валидного заполнения персональных данных при оформлени заказа","1477","valideFilling","SauceDemo Smoke Test","2026-06-12","passed","2026-06-12","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","572","checkLoginWithEmptyUsername","SauceDemo Smoke Test","2026-06-12","passed","2026-06-12","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","895","checkLoginWithEmptyPassword","SauceDemo Smoke Test","2026-06-12","passed","2026-06-12","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1801","addItemInBasketTest","SauceDemo Smoke Test","2026-06-12","passed","2026-06-12","tests.AddItemInBasketTest","Firefox","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","920","checkLoginWithEmptyUsername","SauceDemo Smoke Test","2026-06-12","passed","2026-06-12","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка валидного заполнения персональных данных при оформлени заказа","1283","valideFilling","SauceDemo Smoke Test","2026-06-12","passed","2026-06-12","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1018","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","2026-06-12","passed","2026-06-12","tests.CartTest","Chrome","tests.CartTest","addItemInBasketTest"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1460","invalideFillingFirstName","SauceDemo Smoke Test","2026-06-12","passed","2026-06-12","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка валидного заполнения персональных данных при оформлени заказа","2081","valideFilling","SauceDemo Smoke Test","2026-06-12","passed","2026-06-12","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
