"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","817","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri Oct 24 19:26:46 UTC 2025","passed","Fri Oct 24 19:26:47 UTC 2025","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1135","invalideFillingLastName","SauceDemo Smoke Test","Fri Oct 24 19:26:36 UTC 2025","passed","Fri Oct 24 19:26:37 UTC 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1790","addItemInBasketTest","SauceDemo Smoke Test","Fri Oct 24 19:26:08 UTC 2025","passed","Fri Oct 24 19:26:10 UTC 2025","tests.AddItemInBasketTest","Firefox","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка валидного заполнения персональных данных при оформлени заказа","1069","valideFilling","SauceDemo Smoke Test","Fri Oct 24 19:26:11 UTC 2025","passed","Fri Oct 24 19:26:12 UTC 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","741","checkInvalideLogin","SauceDemo Smoke Test","Fri Oct 24 19:26:33 UTC 2025","passed","Fri Oct 24 19:26:33 UTC 2025","tests.LoginTest","Firefox","tests.LoginTest","checkInvalideLogin"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1358","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri Oct 24 19:26:13 UTC 2025","passed","Fri Oct 24 19:26:14 UTC 2025","tests.CartTest","Firefox","tests.CartTest","addItemInBasketTest"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1325","addItemInBasketTest","SauceDemo Smoke Test","Fri Oct 24 19:26:08 UTC 2025","passed","Fri Oct 24 19:26:09 UTC 2025","tests.AddItemInBasketTest","Chrome","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1190","invalideFillingZipcode","SauceDemo Smoke Test","Fri Oct 24 19:26:42 UTC 2025","passed","Fri Oct 24 19:26:43 UTC 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1268","invalideFillingLastName","SauceDemo Smoke Test","Fri Oct 24 19:26:18 UTC 2025","passed","Fri Oct 24 19:26:19 UTC 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка валидного заполнения персональных данных при оформлени заказа","1523","valideFilling","SauceDemo Smoke Test","Fri Oct 24 19:26:22 UTC 2025","passed","Fri Oct 24 19:26:24 UTC 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка отмены заполнения пресональных данных при оформлении заказа","1056","cancelCheckout","SauceDemo Smoke Test","Fri Oct 24 19:26:49 UTC 2025","passed","Fri Oct 24 19:26:50 UTC 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","cancelCheckout"
"Проверка невалидного заполнения поля First Name при оформлении заказа","919","invalideFillingFirstName","SauceDemo Smoke Test","Fri Oct 24 19:26:15 UTC 2025","passed","Fri Oct 24 19:26:16 UTC 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","628","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri Oct 24 19:26:22 UTC 2025","passed","Fri Oct 24 19:26:22 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyPassword"
