"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка валидного заполнения персональных данных при оформлени заказа","1636","valideFilling","SauceDemo Smoke Test","2026-07-31","passed","2026-07-31","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка отмены заполнения пресональных данных при оформлении заказа","883","cancelCheckout","SauceDemo Smoke Test","2026-07-31","passed","2026-07-31","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","cancelCheckout"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1138","invalideFillingZipcode","SauceDemo Smoke Test","2026-07-31","passed","2026-07-31","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1325","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","2026-07-31","passed","2026-07-31","tests.CartTest","Firefox","tests.CartTest","addItemInBasketTest"
"Проверка валидного заполнения персональных данных при оформлени заказа","1032","valideFilling","SauceDemo Smoke Test","2026-07-31","passed","2026-07-31","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1135","invalideFillingLastName","SauceDemo Smoke Test","2026-07-31","passed","2026-07-31","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1192","addItemInBasketTest","SauceDemo Smoke Test","2026-07-31","passed","2026-07-31","tests.AddItemInBasketTest","Chrome","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","700","checkLoginWithEmptyPassword","SauceDemo Smoke Test","2026-07-31","passed","2026-07-31","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","549","checkLoginWithEmptyUsername","SauceDemo Smoke Test","2026-07-31","passed","2026-07-31","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1301","invalideFillingZipcode","SauceDemo Smoke Test","2026-07-31","passed","2026-07-31","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1297","invalideFillingFirstName","SauceDemo Smoke Test","2026-07-31","passed","2026-07-31","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка отмены заполнения пресональных данных при оформлении заказа","828","cancelCheckout","SauceDemo Smoke Test","2026-07-31","passed","2026-07-31","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","cancelCheckout"
"Проверка валидного заполнения персональных данных при оформлени заказа","1362","valideFilling","SauceDemo Smoke Test","2026-07-31","passed","2026-07-31","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","999","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","2026-07-31","passed","2026-07-31","tests.CartTest","Chrome","tests.CartTest","addItemInBasketTest"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","693","checkInvalideLogin","SauceDemo Smoke Test","2026-07-31","passed","2026-07-31","tests.LoginTest","Firefox","tests.LoginTest","checkInvalideLogin"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","936","invalideFillingLastName","SauceDemo Smoke Test","2026-07-31","passed","2026-07-31","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка успешной авторизации в приложение","595","checkSuccessTest","SauceDemo Smoke Test","2026-07-31","passed","2026-07-31","tests.LoginTest","Chrome","tests.LoginTest","checkSuccessTest"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","539","checkInvalideLogin","SauceDemo Smoke Test","2026-07-31","passed","2026-07-31","tests.LoginTest","Chrome","tests.LoginTest","checkInvalideLogin"
"Проверка успешной авторизации в приложение","514","checkSuccessTest","SauceDemo Smoke Test","2026-07-31","passed","2026-07-31","tests.LoginTest","Firefox","tests.LoginTest","checkSuccessTest"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","768","checkLoginWithEmptyUsername","SauceDemo Smoke Test","2026-07-31","passed","2026-07-31","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","870","checkLoginWithEmptyPassword","SauceDemo Smoke Test","2026-07-31","passed","2026-07-31","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка валидного заполнения персональных данных при оформлени заказа","1149","valideFilling","SauceDemo Smoke Test","2026-07-31","passed","2026-07-31","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1035","addItemInBasketTest","SauceDemo Smoke Test","2026-07-31","passed","2026-07-31","tests.AddItemInBasketTest","Firefox","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка невалидного заполнения поля First Name при оформлении заказа","993","invalideFillingFirstName","SauceDemo Smoke Test","2026-07-31","passed","2026-07-31","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingFirstName"
