"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1340","addItemInBasketTest","SauceDemo Smoke Test","Fri Jan 30 19:42:52 UTC 2026","passed","Fri Jan 30 19:42:53 UTC 2026","tests.AddItemInBasketTest","Chrome","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","776","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri Jan 30 19:42:54 UTC 2026","passed","Fri Jan 30 19:42:55 UTC 2026","tests.CartTest","Chrome","tests.CartTest","addItemInBasketTest"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1013","invalideFillingFirstName","SauceDemo Smoke Test","Fri Jan 30 19:43:00 UTC 2026","passed","Fri Jan 30 19:43:01 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка отмены заполнения пресональных данных при оформлении заказа","780","cancelCheckout","SauceDemo Smoke Test","Fri Jan 30 19:43:08 UTC 2026","passed","Fri Jan 30 19:43:09 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","cancelCheckout"
"Проверка отмены заполнения пресональных данных при оформлении заказа","1020","cancelCheckout","SauceDemo Smoke Test","Fri Jan 30 19:43:33 UTC 2026","passed","Fri Jan 30 19:43:34 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","cancelCheckout"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","592","checkInvalideLogin","SauceDemo Smoke Test","Fri Jan 30 19:43:01 UTC 2026","passed","Fri Jan 30 19:43:02 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalideLogin"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1108","invalideFillingFirstName","SauceDemo Smoke Test","Fri Jan 30 19:43:14 UTC 2026","passed","Fri Jan 30 19:43:15 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","718","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri Jan 30 19:43:07 UTC 2026","passed","Fri Jan 30 19:43:08 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","789","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri Jan 30 19:43:30 UTC 2026","passed","Fri Jan 30 19:43:30 UTC 2026","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1108","invalideFillingZipcode","SauceDemo Smoke Test","Fri Jan 30 19:43:26 UTC 2026","passed","Fri Jan 30 19:43:27 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка валидного заполнения персональных данных при оформлени заказа","1383","valideFilling","SauceDemo Smoke Test","Fri Jan 30 19:42:57 UTC 2026","passed","Fri Jan 30 19:42:58 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","672","checkInvalideLogin","SauceDemo Smoke Test","Fri Jan 30 19:43:17 UTC 2026","passed","Fri Jan 30 19:43:18 UTC 2026","tests.LoginTest","Firefox","tests.LoginTest","checkInvalideLogin"
"Проверка валидного заполнения персональных данных при оформлени заказа","1434","valideFilling","SauceDemo Smoke Test","Fri Jan 30 19:43:02 UTC 2026","passed","Fri Jan 30 19:43:03 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
