"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка валидного заполнения персональных данных при оформлени заказа","1055","valideFilling","SauceDemo Smoke Test","Fri Aug 01 19:27:52 GMT 2025","passed","Fri Aug 01 19:27:53 GMT 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","987","invalideFillingZipcode","SauceDemo Smoke Test","Fri Aug 01 19:28:04 GMT 2025","passed","Fri Aug 01 19:28:05 GMT 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1121","invalideFillingZipcode","SauceDemo Smoke Test","Fri Aug 01 19:28:22 GMT 2025","passed","Fri Aug 01 19:28:23 GMT 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка отмены заполнения пресональных данных при оформлении заказа","1005","cancelCheckout","SauceDemo Smoke Test","Fri Aug 01 19:28:06 GMT 2025","passed","Fri Aug 01 19:28:07 GMT 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","cancelCheckout"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1173","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri Aug 01 19:27:54 GMT 2025","passed","Fri Aug 01 19:27:55 GMT 2025","tests.CartTest","Firefox","tests.CartTest","addItemInBasketTest"
"Проверка успешной авторизации в приложение","499","checkSuccessTest","SauceDemo Smoke Test","Fri Aug 01 19:27:56 GMT 2025","passed","Fri Aug 01 19:27:56 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkSuccessTest"
"Проверка валидного заполнения персональных данных при оформлени заказа","1290","valideFilling","SauceDemo Smoke Test","Fri Aug 01 19:27:54 GMT 2025","passed","Fri Aug 01 19:27:55 GMT 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","2075","checkInvalideLogin","SauceDemo Smoke Test","Fri Aug 01 19:27:58 GMT 2025","passed","Fri Aug 01 19:28:00 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalideLogin"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","681","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri Aug 01 19:27:51 GMT 2025","passed","Fri Aug 01 19:27:52 GMT 2025","tests.CartTest","Chrome","tests.CartTest","addItemInBasketTest"
"Проверка валидного заполнения персональных данных при оформлени заказа","1526","valideFilling","SauceDemo Smoke Test","Fri Aug 01 19:28:02 GMT 2025","passed","Fri Aug 01 19:28:04 GMT 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
