"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1097","invalideFillingFirstName","SauceDemo Smoke Test","2026-07-17","passed","2026-07-17","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1527","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","2026-07-17","passed","2026-07-17","tests.CartTest","Firefox","tests.CartTest","addItemInBasketTest"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1503","invalideFillingLastName","SauceDemo Smoke Test","2026-07-17","passed","2026-07-17","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1280","addItemInBasketTest","SauceDemo Smoke Test","2026-07-17","passed","2026-07-17","tests.AddItemInBasketTest","Chrome","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","648","checkLoginWithEmptyPassword","SauceDemo Smoke Test","2026-07-17","passed","2026-07-17","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка успешной авторизации в приложение","875","checkSuccessTest","SauceDemo Smoke Test","2026-07-17","passed","2026-07-17","tests.LoginTest","Chrome","tests.LoginTest","checkSuccessTest"
"Проверка отмены заполнения пресональных данных при оформлении заказа","1135","cancelCheckout","SauceDemo Smoke Test","2026-07-17","passed","2026-07-17","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","cancelCheckout"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1112","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","2026-07-17","passed","2026-07-17","tests.CartTest","Chrome","tests.CartTest","addItemInBasketTest"
"Проверка успешной авторизации в приложение","761","checkSuccessTest","SauceDemo Smoke Test","2026-07-17","passed","2026-07-17","tests.LoginTest","Firefox","tests.LoginTest","checkSuccessTest"
"Проверка отмены заполнения пресональных данных при оформлении заказа","1300","cancelCheckout","SauceDemo Smoke Test","2026-07-17","passed","2026-07-17","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","cancelCheckout"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1694","addItemInBasketTest","SauceDemo Smoke Test","2026-07-17","passed","2026-07-17","tests.AddItemInBasketTest","Firefox","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка валидного заполнения персональных данных при оформлени заказа","1950","valideFilling","SauceDemo Smoke Test","2026-07-17","passed","2026-07-17","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1534","invalideFillingLastName","SauceDemo Smoke Test","2026-07-17","passed","2026-07-17","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка валидного заполнения персональных данных при оформлени заказа","1974","valideFilling","SauceDemo Smoke Test","2026-07-17","passed","2026-07-17","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1377","invalideFillingFirstName","SauceDemo Smoke Test","2026-07-17","passed","2026-07-17","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","724","checkLoginWithEmptyUsername","SauceDemo Smoke Test","2026-07-17","passed","2026-07-17","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1466","invalideFillingZipcode","SauceDemo Smoke Test","2026-07-17","passed","2026-07-17","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1242","invalideFillingZipcode","SauceDemo Smoke Test","2026-07-17","passed","2026-07-17","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка валидного заполнения персональных данных при оформлени заказа","1155","valideFilling","SauceDemo Smoke Test","2026-07-17","passed","2026-07-17","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка валидного заполнения персональных данных при оформлени заказа","1422","valideFilling","SauceDemo Smoke Test","2026-07-17","passed","2026-07-17","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","760","checkInvalideLogin","SauceDemo Smoke Test","2026-07-17","passed","2026-07-17","tests.LoginTest","Firefox","tests.LoginTest","checkInvalideLogin"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","563","checkLoginWithEmptyUsername","SauceDemo Smoke Test","2026-07-17","passed","2026-07-17","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","675","checkInvalideLogin","SauceDemo Smoke Test","2026-07-17","passed","2026-07-17","tests.LoginTest","Chrome","tests.LoginTest","checkInvalideLogin"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","728","checkLoginWithEmptyPassword","SauceDemo Smoke Test","2026-07-17","passed","2026-07-17","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyPassword"
