"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка успешной авторизации в приложение","673","checkSuccessTest","SauceDemo Smoke Test","Fri Mar 27 19:49:08 UTC 2026","passed","Fri Mar 27 19:49:09 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkSuccessTest"
"Проверка валидного заполнения персональных данных при оформлени заказа","1393","valideFilling","SauceDemo Smoke Test","Fri Mar 27 19:49:43 UTC 2026","passed","Fri Mar 27 19:49:44 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка отмены заполнения пресональных данных при оформлении заказа","2164","cancelCheckout","SauceDemo Smoke Test","Fri Mar 27 19:50:10 UTC 2026","passed","Fri Mar 27 19:50:12 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","cancelCheckout"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1022","invalideFillingLastName","SauceDemo Smoke Test","Fri Mar 27 19:49:12 UTC 2026","passed","Fri Mar 27 19:49:13 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка отмены заполнения пресональных данных при оформлении заказа","860","cancelCheckout","SauceDemo Smoke Test","Fri Mar 27 19:49:16 UTC 2026","passed","Fri Mar 27 19:49:17 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","cancelCheckout"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1057","invalideFillingZipcode","SauceDemo Smoke Test","Fri Mar 27 19:49:14 UTC 2026","passed","Fri Mar 27 19:49:15 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1953","addItemInBasketTest","SauceDemo Smoke Test","Fri Mar 27 19:49:01 UTC 2026","passed","Fri Mar 27 19:49:03 UTC 2026","tests.AddItemInBasketTest","Firefox","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1574","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri Mar 27 19:49:06 UTC 2026","passed","Fri Mar 27 19:49:08 UTC 2026","tests.CartTest","Firefox","tests.CartTest","addItemInBasketTest"
"Проверка невалидного заполнения поля First Name при оформлении заказа","989","invalideFillingFirstName","SauceDemo Smoke Test","Fri Mar 27 19:49:09 UTC 2026","passed","Fri Mar 27 19:49:10 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1602","addItemInBasketTest","SauceDemo Smoke Test","Fri Mar 27 19:49:01 UTC 2026","passed","Fri Mar 27 19:49:02 UTC 2026","tests.AddItemInBasketTest","Chrome","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка валидного заполнения персональных данных при оформлени заказа","1375","valideFilling","SauceDemo Smoke Test","Fri Mar 27 19:49:04 UTC 2026","passed","Fri Mar 27 19:49:06 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1395","invalideFillingZipcode","SauceDemo Smoke Test","Fri Mar 27 19:50:03 UTC 2026","passed","Fri Mar 27 19:50:04 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","578","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri Mar 27 19:49:15 UTC 2026","passed","Fri Mar 27 19:49:16 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка валидного заполнения персональных данных при оформлени заказа","1109","valideFilling","SauceDemo Smoke Test","Fri Mar 27 19:49:40 UTC 2026","passed","Fri Mar 27 19:49:41 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
