"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка отмены заполнения пресональных данных при оформлении заказа","1324","cancelCheckout","SauceDemo Smoke Test","Fri May 08 20:16:48 UTC 2026","passed","Fri May 08 20:16:49 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","cancelCheckout"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","610","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri May 08 20:16:21 UTC 2026","passed","Fri May 08 20:16:22 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1442","addItemInBasketTest","SauceDemo Smoke Test","Fri May 08 20:16:03 UTC 2026","passed","Fri May 08 20:16:04 UTC 2026","tests.AddItemInBasketTest","Chrome","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","892","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri May 08 20:16:05 UTC 2026","passed","Fri May 08 20:16:06 UTC 2026","tests.CartTest","Chrome","tests.CartTest","addItemInBasketTest"
"Проверка успешной авторизации в приложение","1821","checkSuccessTest","SauceDemo Smoke Test","Fri May 08 20:16:11 UTC 2026","passed","Fri May 08 20:16:13 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkSuccessTest"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1629","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri May 08 20:16:08 UTC 2026","passed","Fri May 08 20:16:10 UTC 2026","tests.CartTest","Firefox","tests.CartTest","addItemInBasketTest"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","2084","addItemInBasketTest","SauceDemo Smoke Test","Fri May 08 20:16:03 UTC 2026","passed","Fri May 08 20:16:05 UTC 2026","tests.AddItemInBasketTest","Firefox","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1332","invalideFillingFirstName","SauceDemo Smoke Test","Fri May 08 20:16:26 UTC 2026","passed","Fri May 08 20:16:28 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","931","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri May 08 20:16:44 UTC 2026","passed","Fri May 08 20:16:45 UTC 2026","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1203","invalideFillingZipcode","SauceDemo Smoke Test","Fri May 08 20:16:20 UTC 2026","passed","Fri May 08 20:16:21 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка валидного заполнения персональных данных при оформлени заказа","1186","valideFilling","SauceDemo Smoke Test","Fri May 08 20:16:10 UTC 2026","passed","Fri May 08 20:16:11 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","546","checkInvalideLogin","SauceDemo Smoke Test","Fri May 08 20:16:15 UTC 2026","passed","Fri May 08 20:16:16 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalideLogin"
"Проверка отмены заполнения пресональных данных при оформлении заказа","1194","cancelCheckout","SauceDemo Smoke Test","Fri May 08 20:16:22 UTC 2026","passed","Fri May 08 20:16:24 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","cancelCheckout"
