"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1409","invalideFillingLastName","SauceDemo Smoke Test","Fri Mar 13 19:43:50 UTC 2026","passed","Fri Mar 13 19:43:51 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","902","checkInvalideLogin","SauceDemo Smoke Test","Fri Mar 13 19:43:46 UTC 2026","passed","Fri Mar 13 19:43:47 UTC 2026","tests.LoginTest","Firefox","tests.LoginTest","checkInvalideLogin"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1300","invalideFillingLastName","SauceDemo Smoke Test","Fri Mar 13 19:43:31 UTC 2026","passed","Fri Mar 13 19:43:32 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","847","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri Mar 13 19:43:22 UTC 2026","passed","Fri Mar 13 19:43:23 UTC 2026","tests.CartTest","Chrome","tests.CartTest","addItemInBasketTest"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1523","addItemInBasketTest","SauceDemo Smoke Test","Fri Mar 13 19:43:19 UTC 2026","passed","Fri Mar 13 19:43:21 UTC 2026","tests.AddItemInBasketTest","Chrome","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1338","invalideFillingFirstName","SauceDemo Smoke Test","Fri Mar 13 19:43:43 UTC 2026","passed","Fri Mar 13 19:43:44 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка отмены заполнения пресональных данных при оформлении заказа","822","cancelCheckout","SauceDemo Smoke Test","Fri Mar 13 19:44:04 UTC 2026","passed","Fri Mar 13 19:44:05 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","cancelCheckout"
"Проверка успешной авторизации в приложение","574","checkSuccessTest","SauceDemo Smoke Test","Fri Mar 13 19:43:27 UTC 2026","passed","Fri Mar 13 19:43:27 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkSuccessTest"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","866","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri Mar 13 19:44:00 UTC 2026","passed","Fri Mar 13 19:44:01 UTC 2026","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка валидного заполнения персональных данных при оформлени заказа","1438","valideFilling","SauceDemo Smoke Test","Fri Mar 13 19:43:25 UTC 2026","passed","Fri Mar 13 19:43:26 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1111","invalideFillingZipcode","SauceDemo Smoke Test","Fri Mar 13 19:43:57 UTC 2026","passed","Fri Mar 13 19:43:58 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка валидного заполнения персональных данных при оформлени заказа","1118","valideFilling","SauceDemo Smoke Test","Fri Mar 13 19:43:23 UTC 2026","passed","Fri Mar 13 19:43:24 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","629","checkLoginWithEmptyUsername","SauceDemo Smoke Test","Fri Mar 13 19:43:54 UTC 2026","passed","Fri Mar 13 19:43:54 UTC 2026","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","2113","addItemInBasketTest","SauceDemo Smoke Test","Fri Mar 13 19:43:20 UTC 2026","passed","Fri Mar 13 19:43:22 UTC 2026","tests.AddItemInBasketTest","Firefox","tests.AddItemInBasketTest","addItemInBasketTest"
