"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка отмены заполнения пресональных данных при оформлении заказа","912","cancelCheckout","SauceDemo Smoke Test","Fri May 01 20:12:46 UTC 2026","passed","Fri May 01 20:12:47 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","cancelCheckout"
"Проверка валидного заполнения персональных данных при оформлени заказа","1291","valideFilling","SauceDemo Smoke Test","Fri May 01 20:12:05 UTC 2026","passed","Fri May 01 20:12:06 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка успешной авторизации в приложение","657","checkSuccessTest","SauceDemo Smoke Test","Fri May 01 20:12:21 UTC 2026","passed","Fri May 01 20:12:22 UTC 2026","tests.LoginTest","Firefox","tests.LoginTest","checkSuccessTest"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","600","checkLoginWithEmptyUsername","SauceDemo Smoke Test","Fri May 01 20:12:15 UTC 2026","passed","Fri May 01 20:12:15 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка успешной авторизации в приложение","673","checkSuccessTest","SauceDemo Smoke Test","Fri May 01 20:12:09 UTC 2026","passed","Fri May 01 20:12:09 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkSuccessTest"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1172","invalideFillingFirstName","SauceDemo Smoke Test","Fri May 01 20:12:10 UTC 2026","passed","Fri May 01 20:12:11 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1439","addItemInBasketTest","SauceDemo Smoke Test","Fri May 01 20:12:01 UTC 2026","passed","Fri May 01 20:12:03 UTC 2026","tests.AddItemInBasketTest","Chrome","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка валидного заполнения персональных данных при оформлени заказа","1408","valideFilling","SauceDemo Smoke Test","Fri May 01 20:12:12 UTC 2026","passed","Fri May 01 20:12:13 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","764","checkInvalideLogin","SauceDemo Smoke Test","Fri May 01 20:12:11 UTC 2026","passed","Fri May 01 20:12:12 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalideLogin"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1008","invalideFillingLastName","SauceDemo Smoke Test","Fri May 01 20:12:32 UTC 2026","passed","Fri May 01 20:12:33 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingLastName"
