"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка отмены заполнения пресональных данных при оформлении заказа","1073","cancelCheckout","SauceDemo Smoke Test","Fri Feb 13 19:51:37 UTC 2026","passed","Fri Feb 13 19:51:38 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","cancelCheckout"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1101","invalideFillingFirstName","SauceDemo Smoke Test","Fri Feb 13 19:51:02 UTC 2026","passed","Fri Feb 13 19:51:03 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1307","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri Feb 13 19:51:00 UTC 2026","passed","Fri Feb 13 19:51:01 UTC 2026","tests.CartTest","Firefox","tests.CartTest","addItemInBasketTest"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1276","invalideFillingLastName","SauceDemo Smoke Test","Fri Feb 13 19:51:05 UTC 2026","passed","Fri Feb 13 19:51:07 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка валидного заполнения персональных данных при оформлени заказа","1555","valideFilling","SauceDemo Smoke Test","Fri Feb 13 19:50:59 UTC 2026","passed","Fri Feb 13 19:51:01 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка валидного заполнения персональных данных при оформлени заказа","1161","valideFilling","SauceDemo Smoke Test","Fri Feb 13 19:50:57 UTC 2026","passed","Fri Feb 13 19:50:59 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1720","addItemInBasketTest","SauceDemo Smoke Test","Fri Feb 13 19:50:55 UTC 2026","passed","Fri Feb 13 19:50:56 UTC 2026","tests.AddItemInBasketTest","Firefox","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","724","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri Feb 13 19:51:10 UTC 2026","passed","Fri Feb 13 19:51:11 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1106","invalideFillingFirstName","SauceDemo Smoke Test","Fri Feb 13 19:51:17 UTC 2026","passed","Fri Feb 13 19:51:18 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1184","invalideFillingZipcode","SauceDemo Smoke Test","Fri Feb 13 19:51:30 UTC 2026","passed","Fri Feb 13 19:51:31 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingZipcode"
