"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка успешной авторизации в приложение","833","checkSuccessTest","SauceDemo Smoke Test","Mon Jun 16 18:07:09 GMT 2025","passed","Mon Jun 16 18:07:10 GMT 2025","tests.LoginTest","Firefox","tests.LoginTest","checkSuccessTest"
"Проверка валидного заполнения персональных данных при оформлени заказа","1020","valideFilling","SauceDemo Smoke Test","Mon Jun 16 18:06:51 GMT 2025","passed","Mon Jun 16 18:06:53 GMT 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка валидного заполнения персональных данных при оформлени заказа","1336","valideFilling","SauceDemo Smoke Test","Mon Jun 16 18:06:53 GMT 2025","passed","Mon Jun 16 18:06:55 GMT 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка валидного заполнения персональных данных при оформлени заказа","1697","valideFilling","SauceDemo Smoke Test","Mon Jun 16 18:07:05 GMT 2025","passed","Mon Jun 16 18:07:07 GMT 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка отмены заполнения пресональных данных при оформлении заказа","929","cancelCheckout","SauceDemo Smoke Test","Mon Jun 16 18:07:04 GMT 2025","passed","Mon Jun 16 18:07:05 GMT 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","cancelCheckout"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1676","invalideFillingFirstName","SauceDemo Smoke Test","Mon Jun 16 18:07:13 GMT 2025","passed","Mon Jun 16 18:07:14 GMT 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","594","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Mon Jun 16 18:07:03 GMT 2025","passed","Mon Jun 16 18:07:04 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1937","invalideFillingLastName","SauceDemo Smoke Test","Mon Jun 16 18:07:20 GMT 2025","passed","Mon Jun 16 18:07:22 GMT 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка отмены заполнения пресональных данных при оформлении заказа","1616","cancelCheckout","SauceDemo Smoke Test","Mon Jun 16 18:07:36 GMT 2025","passed","Mon Jun 16 18:07:38 GMT 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","cancelCheckout"
"Проверка валидного заполнения персональных данных при оформлени заказа","2187","valideFilling","SauceDemo Smoke Test","Mon Jun 16 18:06:59 GMT 2025","passed","Mon Jun 16 18:07:02 GMT 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","760","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Mon Jun 16 18:06:50 GMT 2025","passed","Mon Jun 16 18:06:51 GMT 2025","tests.CartTest","Chrome","tests.CartTest","addItemInBasketTest"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1310","invalideFillingLastName","SauceDemo Smoke Test","Mon Jun 16 18:06:59 GMT 2025","passed","Mon Jun 16 18:07:00 GMT 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1988","addItemInBasketTest","SauceDemo Smoke Test","Mon Jun 16 18:06:49 GMT 2025","passed","Mon Jun 16 18:06:51 GMT 2025","tests.AddItemInBasketTest","Firefox","tests.AddItemInBasketTest","addItemInBasketTest"
