"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка валидного заполнения персональных данных при оформлени заказа","1096","valideFilling","SauceDemo Smoke Test","Fri Nov 14 19:26:13 UTC 2025","passed","Fri Nov 14 19:26:14 UTC 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1280","invalideFillingZipcode","SauceDemo Smoke Test","Fri Nov 14 19:26:22 UTC 2025","passed","Fri Nov 14 19:26:24 UTC 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка отмены заполнения пресональных данных при оформлении заказа","794","cancelCheckout","SauceDemo Smoke Test","Fri Nov 14 19:26:25 UTC 2025","passed","Fri Nov 14 19:26:26 UTC 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","cancelCheckout"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1089","invalideFillingZipcode","SauceDemo Smoke Test","Fri Nov 14 19:26:43 UTC 2025","passed","Fri Nov 14 19:26:44 UTC 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","653","checkInvalideLogin","SauceDemo Smoke Test","Fri Nov 14 19:26:19 UTC 2025","passed","Fri Nov 14 19:26:19 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalideLogin"
"Проверка успешной авторизации в приложение","609","checkSuccessTest","SauceDemo Smoke Test","Fri Nov 14 19:26:16 UTC 2025","passed","Fri Nov 14 19:26:17 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkSuccessTest"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","653","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri Nov 14 19:26:24 UTC 2025","passed","Fri Nov 14 19:26:25 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка отмены заполнения пресональных данных при оформлении заказа","929","cancelCheckout","SauceDemo Smoke Test","Fri Nov 14 19:26:49 UTC 2025","passed","Fri Nov 14 19:26:50 UTC 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","cancelCheckout"
"Проверка валидного заполнения персональных данных при оформлени заказа","1377","valideFilling","SauceDemo Smoke Test","Fri Nov 14 19:26:14 UTC 2025","passed","Fri Nov 14 19:26:16 UTC 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1426","addItemInBasketTest","SauceDemo Smoke Test","Fri Nov 14 19:26:09 UTC 2025","passed","Fri Nov 14 19:26:11 UTC 2025","tests.AddItemInBasketTest","Chrome","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","742","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri Nov 14 19:26:12 UTC 2025","passed","Fri Nov 14 19:26:12 UTC 2025","tests.CartTest","Chrome","tests.CartTest","addItemInBasketTest"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","679","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri Nov 14 19:26:46 UTC 2025","passed","Fri Nov 14 19:26:47 UTC 2025","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка валидного заполнения персональных данных при оформлени заказа","1417","valideFilling","SauceDemo Smoke Test","Fri Nov 14 19:26:19 UTC 2025","passed","Fri Nov 14 19:26:21 UTC 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
