"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка валидного заполнения персональных данных при оформлени заказа","1513","valideFilling","SauceDemo Smoke Test","Fri Apr 03 19:50:52 UTC 2026","passed","Fri Apr 03 19:50:53 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","651","checkLoginWithEmptyUsername","SauceDemo Smoke Test","Fri Apr 03 19:50:54 UTC 2026","passed","Fri Apr 03 19:50:54 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка успешной авторизации в приложение","640","checkSuccessTest","SauceDemo Smoke Test","Fri Apr 03 19:50:48 UTC 2026","passed","Fri Apr 03 19:50:48 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkSuccessTest"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","916","checkInvalideLogin","SauceDemo Smoke Test","Fri Apr 03 19:51:08 UTC 2026","passed","Fri Apr 03 19:51:09 UTC 2026","tests.LoginTest","Firefox","tests.LoginTest","checkInvalideLogin"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1364","invalideFillingZipcode","SauceDemo Smoke Test","Fri Apr 03 19:50:55 UTC 2026","passed","Fri Apr 03 19:50:56 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка отмены заполнения пресональных данных при оформлении заказа","935","cancelCheckout","SauceDemo Smoke Test","Fri Apr 03 19:51:26 UTC 2026","passed","Fri Apr 03 19:51:27 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","cancelCheckout"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1355","addItemInBasketTest","SauceDemo Smoke Test","Fri Apr 03 19:50:41 UTC 2026","passed","Fri Apr 03 19:50:43 UTC 2026","tests.AddItemInBasketTest","Firefox","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1513","addItemInBasketTest","SauceDemo Smoke Test","Fri Apr 03 19:50:40 UTC 2026","passed","Fri Apr 03 19:50:42 UTC 2026","tests.AddItemInBasketTest","Chrome","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","879","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri Apr 03 19:50:57 UTC 2026","passed","Fri Apr 03 19:50:58 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1407","invalideFillingFirstName","SauceDemo Smoke Test","Fri Apr 03 19:51:04 UTC 2026","passed","Fri Apr 03 19:51:06 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","874","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri Apr 03 19:50:42 UTC 2026","passed","Fri Apr 03 19:50:43 UTC 2026","tests.CartTest","Chrome","tests.CartTest","addItemInBasketTest"
"Проверка успешной авторизации в приложение","1014","checkSuccessTest","SauceDemo Smoke Test","Fri Apr 03 19:51:01 UTC 2026","passed","Fri Apr 03 19:51:02 UTC 2026","tests.LoginTest","Firefox","tests.LoginTest","checkSuccessTest"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","650","checkLoginWithEmptyUsername","SauceDemo Smoke Test","Fri Apr 03 19:51:15 UTC 2026","passed","Fri Apr 03 19:51:16 UTC 2026","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","639","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri Apr 03 19:51:22 UTC 2026","passed","Fri Apr 03 19:51:23 UTC 2026","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка валидного заполнения персональных данных при оформлени заказа","1564","valideFilling","SauceDemo Smoke Test","Fri Apr 03 19:50:46 UTC 2026","passed","Fri Apr 03 19:50:47 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1453","invalideFillingLastName","SauceDemo Smoke Test","Fri Apr 03 19:50:52 UTC 2026","passed","Fri Apr 03 19:50:53 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1041","invalideFillingZipcode","SauceDemo Smoke Test","Fri Apr 03 19:51:19 UTC 2026","passed","Fri Apr 03 19:51:20 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1195","invalideFillingFirstName","SauceDemo Smoke Test","Fri Apr 03 19:50:49 UTC 2026","passed","Fri Apr 03 19:50:50 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","634","checkInvalideLogin","SauceDemo Smoke Test","Fri Apr 03 19:50:51 UTC 2026","passed","Fri Apr 03 19:50:51 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalideLogin"
"Проверка отмены заполнения пресональных данных при оформлении заказа","917","cancelCheckout","SauceDemo Smoke Test","Fri Apr 03 19:50:58 UTC 2026","passed","Fri Apr 03 19:50:59 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","cancelCheckout"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1222","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri Apr 03 19:50:47 UTC 2026","passed","Fri Apr 03 19:50:48 UTC 2026","tests.CartTest","Firefox","tests.CartTest","addItemInBasketTest"
"Проверка валидного заполнения персональных данных при оформлени заказа","1427","valideFilling","SauceDemo Smoke Test","Fri Apr 03 19:50:57 UTC 2026","passed","Fri Apr 03 19:50:58 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка валидного заполнения персональных данных при оформлени заказа","1280","valideFilling","SauceDemo Smoke Test","Fri Apr 03 19:50:44 UTC 2026","passed","Fri Apr 03 19:50:45 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1028","invalideFillingLastName","SauceDemo Smoke Test","Fri Apr 03 19:51:12 UTC 2026","passed","Fri Apr 03 19:51:13 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingLastName"
