"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","662","checkInvalideLogin","SauceDemo Smoke Test","Fri Dec 05 19:27:34 UTC 2025","passed","Fri Dec 05 19:27:34 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalideLogin"
"Проверка валидного заполнения персональных данных при оформлени заказа","1276","valideFilling","SauceDemo Smoke Test","Fri Dec 05 19:27:34 UTC 2025","passed","Fri Dec 05 19:27:35 UTC 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка успешной авторизации в приложение","620","checkSuccessTest","SauceDemo Smoke Test","Fri Dec 05 19:27:31 UTC 2025","passed","Fri Dec 05 19:27:32 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkSuccessTest"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1044","invalideFillingLastName","SauceDemo Smoke Test","Fri Dec 05 19:27:35 UTC 2025","passed","Fri Dec 05 19:27:36 UTC 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка успешной авторизации в приложение","725","checkSuccessTest","SauceDemo Smoke Test","Fri Dec 05 19:27:42 UTC 2025","passed","Fri Dec 05 19:27:43 UTC 2025","tests.LoginTest","Firefox","tests.LoginTest","checkSuccessTest"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1601","addItemInBasketTest","SauceDemo Smoke Test","Fri Dec 05 19:27:25 UTC 2025","passed","Fri Dec 05 19:27:26 UTC 2025","tests.AddItemInBasketTest","Firefox","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1062","invalideFillingLastName","SauceDemo Smoke Test","Fri Dec 05 19:27:52 UTC 2025","passed","Fri Dec 05 19:27:53 UTC 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1037","invalideFillingZipcode","SauceDemo Smoke Test","Fri Dec 05 19:27:58 UTC 2025","passed","Fri Dec 05 19:27:59 UTC 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","543","checkInvalideLogin","SauceDemo Smoke Test","Fri Dec 05 19:27:49 UTC 2025","passed","Fri Dec 05 19:27:49 UTC 2025","tests.LoginTest","Firefox","tests.LoginTest","checkInvalideLogin"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","622","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri Dec 05 19:28:01 UTC 2025","passed","Fri Dec 05 19:28:02 UTC 2025","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyPassword"
