"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка валидного заполнения персональных данных при оформлени заказа","1878","valideFilling","SauceDemo Smoke Test","Fri May 15 20:23:51 UTC 2026","passed","Fri May 15 20:23:53 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка успешной авторизации в приложение","679","checkSuccessTest","SauceDemo Smoke Test","Fri May 15 20:23:47 UTC 2026","passed","Fri May 15 20:23:48 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkSuccessTest"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1691","addItemInBasketTest","SauceDemo Smoke Test","Fri May 15 20:23:41 UTC 2026","passed","Fri May 15 20:23:43 UTC 2026","tests.AddItemInBasketTest","Firefox","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","936","checkInvalideLogin","SauceDemo Smoke Test","Fri May 15 20:24:07 UTC 2026","passed","Fri May 15 20:24:08 UTC 2026","tests.LoginTest","Firefox","tests.LoginTest","checkInvalideLogin"
"Проверка отмены заполнения пресональных данных при оформлении заказа","973","cancelCheckout","SauceDemo Smoke Test","Fri May 15 20:23:57 UTC 2026","passed","Fri May 15 20:23:58 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","cancelCheckout"
"Проверка успешной авторизации в приложение","1043","checkSuccessTest","SauceDemo Smoke Test","Fri May 15 20:24:00 UTC 2026","passed","Fri May 15 20:24:01 UTC 2026","tests.LoginTest","Firefox","tests.LoginTest","checkSuccessTest"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","587","checkLoginWithEmptyUsername","SauceDemo Smoke Test","Fri May 15 20:23:53 UTC 2026","passed","Fri May 15 20:23:54 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","707","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri May 15 20:23:56 UTC 2026","passed","Fri May 15 20:23:57 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1460","invalideFillingLastName","SauceDemo Smoke Test","Fri May 15 20:24:11 UTC 2026","passed","Fri May 15 20:24:12 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","657","checkInvalideLogin","SauceDemo Smoke Test","Fri May 15 20:23:50 UTC 2026","passed","Fri May 15 20:23:51 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalideLogin"
