"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","640","checkLoginWithEmptyUsername","SauceDemo Smoke Test","Fri Jul 25 19:28:15 GMT 2025","passed","Fri Jul 25 19:28:16 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","967","checkInvalideLogin","SauceDemo Smoke Test","Fri Jul 25 19:28:30 GMT 2025","passed","Fri Jul 25 19:28:31 GMT 2025","tests.LoginTest","Firefox","tests.LoginTest","checkInvalideLogin"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","706","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri Jul 25 19:28:18 GMT 2025","passed","Fri Jul 25 19:28:19 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка успешной авторизации в приложение","650","checkSuccessTest","SauceDemo Smoke Test","Fri Jul 25 19:28:09 GMT 2025","passed","Fri Jul 25 19:28:10 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkSuccessTest"
"Проверка валидного заполнения персональных данных при оформлени заказа","1521","valideFilling","SauceDemo Smoke Test","Fri Jul 25 19:28:07 GMT 2025","passed","Fri Jul 25 19:28:09 GMT 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка невалидного заполнения поля First Name при оформлении заказа","2091","invalideFillingFirstName","SauceDemo Smoke Test","Fri Jul 25 19:28:26 GMT 2025","passed","Fri Jul 25 19:28:28 GMT 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","722","checkInvalideLogin","SauceDemo Smoke Test","Fri Jul 25 19:28:12 GMT 2025","passed","Fri Jul 25 19:28:13 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalideLogin"
"Проверка успешной авторизации в приложение","1130","checkSuccessTest","SauceDemo Smoke Test","Fri Jul 25 19:28:23 GMT 2025","passed","Fri Jul 25 19:28:24 GMT 2025","tests.LoginTest","Firefox","tests.LoginTest","checkSuccessTest"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1169","invalideFillingFirstName","SauceDemo Smoke Test","Fri Jul 25 19:28:11 GMT 2025","passed","Fri Jul 25 19:28:12 GMT 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка отмены заполнения пресональных данных при оформлении заказа","849","cancelCheckout","SauceDemo Smoke Test","Fri Jul 25 19:28:19 GMT 2025","passed","Fri Jul 25 19:28:20 GMT 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","cancelCheckout"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1119","invalideFillingLastName","SauceDemo Smoke Test","Fri Jul 25 19:28:14 GMT 2025","passed","Fri Jul 25 19:28:15 GMT 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingLastName"
