"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1464","invalideFillingLastName","SauceDemo Smoke Test","Fri May 22 20:47:43 UTC 2026","passed","Fri May 22 20:47:44 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","677","checkInvalideLogin","SauceDemo Smoke Test","Fri May 22 20:47:21 UTC 2026","passed","Fri May 22 20:47:22 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalideLogin"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","890","checkInvalideLogin","SauceDemo Smoke Test","Fri May 22 20:47:40 UTC 2026","passed","Fri May 22 20:47:40 UTC 2026","tests.LoginTest","Firefox","tests.LoginTest","checkInvalideLogin"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1443","invalideFillingZipcode","SauceDemo Smoke Test","Fri May 22 20:47:50 UTC 2026","passed","Fri May 22 20:47:51 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1082","invalideFillingFirstName","SauceDemo Smoke Test","Fri May 22 20:47:20 UTC 2026","passed","Fri May 22 20:47:21 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1580","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri May 22 20:47:18 UTC 2026","passed","Fri May 22 20:47:19 UTC 2026","tests.CartTest","Firefox","tests.CartTest","addItemInBasketTest"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","987","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri May 22 20:47:13 UTC 2026","passed","Fri May 22 20:47:14 UTC 2026","tests.CartTest","Chrome","tests.CartTest","addItemInBasketTest"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","591","checkLoginWithEmptyUsername","SauceDemo Smoke Test","Fri May 22 20:47:25 UTC 2026","passed","Fri May 22 20:47:25 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","910","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri May 22 20:47:54 UTC 2026","passed","Fri May 22 20:47:55 UTC 2026","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1143","invalideFillingZipcode","SauceDemo Smoke Test","Fri May 22 20:47:26 UTC 2026","passed","Fri May 22 20:47:27 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingZipcode"
