"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка отмены заполнения пресональных данных при оформлении заказа","855","cancelCheckout","SauceDemo Smoke Test","Fri Sep 26 19:23:01 UTC 2025","passed","Fri Sep 26 19:23:01 UTC 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","cancelCheckout"
"Проверка успешной авторизации в приложение","559","checkSuccessTest","SauceDemo Smoke Test","Fri Sep 26 19:22:51 UTC 2025","passed","Fri Sep 26 19:22:52 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkSuccessTest"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1219","invalideFillingZipcode","SauceDemo Smoke Test","Fri Sep 26 19:22:58 UTC 2025","passed","Fri Sep 26 19:22:59 UTC 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1230","invalideFillingZipcode","SauceDemo Smoke Test","Fri Sep 26 19:23:20 UTC 2025","passed","Fri Sep 26 19:23:21 UTC 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","543","checkLoginWithEmptyUsername","SauceDemo Smoke Test","Fri Sep 26 19:22:57 UTC 2025","passed","Fri Sep 26 19:22:57 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1096","invalideFillingFirstName","SauceDemo Smoke Test","Fri Sep 26 19:23:06 UTC 2025","passed","Fri Sep 26 19:23:07 UTC 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1003","invalideFillingFirstName","SauceDemo Smoke Test","Fri Sep 26 19:22:52 UTC 2025","passed","Fri Sep 26 19:22:53 UTC 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1218","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri Sep 26 19:22:50 UTC 2025","passed","Fri Sep 26 19:22:51 UTC 2025","tests.CartTest","Firefox","tests.CartTest","addItemInBasketTest"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1206","invalideFillingLastName","SauceDemo Smoke Test","Fri Sep 26 19:23:13 UTC 2025","passed","Fri Sep 26 19:23:14 UTC 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка валидного заполнения персональных данных при оформлени заказа","1541","valideFilling","SauceDemo Smoke Test","Fri Sep 26 19:22:59 UTC 2025","passed","Fri Sep 26 19:23:00 UTC 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","725","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri Sep 26 19:22:59 UTC 2025","passed","Fri Sep 26 19:23:00 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","701","checkInvalideLogin","SauceDemo Smoke Test","Fri Sep 26 19:22:54 UTC 2025","passed","Fri Sep 26 19:22:54 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalideLogin"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","769","checkLoginWithEmptyUsername","SauceDemo Smoke Test","Fri Sep 26 19:23:16 UTC 2025","passed","Fri Sep 26 19:23:17 UTC 2025","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyUsername"
