"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка успешной авторизации в приложение","723","checkSuccessTest","SauceDemo Smoke Test","2026-07-24","passed","2026-07-24","tests.LoginTest","Chrome","tests.LoginTest","checkSuccessTest"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1517","addItemInBasketTest","SauceDemo Smoke Test","2026-07-24","passed","2026-07-24","tests.AddItemInBasketTest","Firefox","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1336","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","2026-07-24","passed","2026-07-24","tests.CartTest","Chrome","tests.CartTest","addItemInBasketTest"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1302","invalideFillingZipcode","SauceDemo Smoke Test","2026-07-24","passed","2026-07-24","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка отмены заполнения пресональных данных при оформлении заказа","1353","cancelCheckout","SauceDemo Smoke Test","2026-07-24","passed","2026-07-24","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","cancelCheckout"
"Проверка отмены заполнения пресональных данных при оформлении заказа","999","cancelCheckout","SauceDemo Smoke Test","2026-07-24","passed","2026-07-24","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","cancelCheckout"
"Проверка валидного заполнения персональных данных при оформлени заказа","1524","valideFilling","SauceDemo Smoke Test","2026-07-24","passed","2026-07-24","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка успешной авторизации в приложение","667","checkSuccessTest","SauceDemo Smoke Test","2026-07-24","passed","2026-07-24","tests.LoginTest","Firefox","tests.LoginTest","checkSuccessTest"
"Проверка валидного заполнения персональных данных при оформлени заказа","1213","valideFilling","SauceDemo Smoke Test","2026-07-24","passed","2026-07-24","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1104","addItemInBasketTest","SauceDemo Smoke Test","2026-07-24","passed","2026-07-24","tests.AddItemInBasketTest","Chrome","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка валидного заполнения персональных данных при оформлени заказа","1656","valideFilling","SauceDemo Smoke Test","2026-07-24","passed","2026-07-24","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка валидного заполнения персональных данных при оформлени заказа","1540","valideFilling","SauceDemo Smoke Test","2026-07-24","passed","2026-07-24","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","593","checkLoginWithEmptyUsername","SauceDemo Smoke Test","2026-07-24","passed","2026-07-24","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1425","invalideFillingFirstName","SauceDemo Smoke Test","2026-07-24","passed","2026-07-24","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","676","checkLoginWithEmptyPassword","SauceDemo Smoke Test","2026-07-24","passed","2026-07-24","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1085","invalideFillingFirstName","SauceDemo Smoke Test","2026-07-24","passed","2026-07-24","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","729","checkLoginWithEmptyUsername","SauceDemo Smoke Test","2026-07-24","passed","2026-07-24","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1089","invalideFillingLastName","SauceDemo Smoke Test","2026-07-24","passed","2026-07-24","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","608","checkLoginWithEmptyPassword","SauceDemo Smoke Test","2026-07-24","passed","2026-07-24","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1552","invalideFillingLastName","SauceDemo Smoke Test","2026-07-24","passed","2026-07-24","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","718","checkInvalideLogin","SauceDemo Smoke Test","2026-07-24","passed","2026-07-24","tests.LoginTest","Chrome","tests.LoginTest","checkInvalideLogin"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1423","invalideFillingZipcode","SauceDemo Smoke Test","2026-07-24","passed","2026-07-24","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1631","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","2026-07-24","passed","2026-07-24","tests.CartTest","Firefox","tests.CartTest","addItemInBasketTest"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","634","checkInvalideLogin","SauceDemo Smoke Test","2026-07-24","passed","2026-07-24","tests.LoginTest","Firefox","tests.LoginTest","checkInvalideLogin"
