"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","666","checkLoginWithEmptyUsername","SauceDemo Smoke Test","Fri Mar 20 19:45:50 UTC 2026","passed","Fri Mar 20 19:45:51 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка валидного заполнения персональных данных при оформлени заказа","1729","valideFilling","SauceDemo Smoke Test","Fri Mar 20 19:45:52 UTC 2026","passed","Fri Mar 20 19:45:54 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка успешной авторизации в приложение","747","checkSuccessTest","SauceDemo Smoke Test","Fri Mar 20 19:45:44 UTC 2026","passed","Fri Mar 20 19:45:45 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkSuccessTest"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","696","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri Mar 20 19:45:54 UTC 2026","passed","Fri Mar 20 19:45:54 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","780","checkInvalideLogin","SauceDemo Smoke Test","Fri Mar 20 19:45:47 UTC 2026","passed","Fri Mar 20 19:45:48 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalideLogin"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1380","invalideFillingFirstName","SauceDemo Smoke Test","Fri Mar 20 19:46:01 UTC 2026","passed","Fri Mar 20 19:46:02 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка валидного заполнения персональных данных при оформлени заказа","1614","valideFilling","SauceDemo Smoke Test","Fri Mar 20 19:45:42 UTC 2026","passed","Fri Mar 20 19:45:44 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1629","addItemInBasketTest","SauceDemo Smoke Test","Fri Mar 20 19:45:36 UTC 2026","passed","Fri Mar 20 19:45:38 UTC 2026","tests.AddItemInBasketTest","Chrome","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1994","addItemInBasketTest","SauceDemo Smoke Test","Fri Mar 20 19:45:37 UTC 2026","passed","Fri Mar 20 19:45:39 UTC 2026","tests.AddItemInBasketTest","Firefox","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1414","invalideFillingZipcode","SauceDemo Smoke Test","Fri Mar 20 19:46:15 UTC 2026","passed","Fri Mar 20 19:46:16 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","895","checkLoginWithEmptyUsername","SauceDemo Smoke Test","Fri Mar 20 19:46:12 UTC 2026","passed","Fri Mar 20 19:46:12 UTC 2026","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1355","invalideFillingFirstName","SauceDemo Smoke Test","Fri Mar 20 19:45:45 UTC 2026","passed","Fri Mar 20 19:45:47 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","827","checkInvalideLogin","SauceDemo Smoke Test","Fri Mar 20 19:46:05 UTC 2026","passed","Fri Mar 20 19:46:05 UTC 2026","tests.LoginTest","Firefox","tests.LoginTest","checkInvalideLogin"
"Проверка отмены заполнения пресональных данных при оформлении заказа","1000","cancelCheckout","SauceDemo Smoke Test","Fri Mar 20 19:45:55 UTC 2026","passed","Fri Mar 20 19:45:56 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","cancelCheckout"
