"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","525","checkLoginWithEmptyUsername","SauceDemo Smoke Test","Fri Dec 19 19:27:49 UTC 2025","passed","Fri Dec 19 19:27:49 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","881","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri Dec 19 19:27:43 UTC 2025","passed","Fri Dec 19 19:27:43 UTC 2025","tests.CartTest","Firefox","tests.CartTest","addItemInBasketTest"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1217","invalideFillingLastName","SauceDemo Smoke Test","Fri Dec 19 19:27:47 UTC 2025","passed","Fri Dec 19 19:27:48 UTC 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","866","invalideFillingLastName","SauceDemo Smoke Test","Fri Dec 19 19:28:05 UTC 2025","passed","Fri Dec 19 19:28:06 UTC 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка успешной авторизации в приложение","506","checkSuccessTest","SauceDemo Smoke Test","Fri Dec 19 19:27:43 UTC 2025","passed","Fri Dec 19 19:27:44 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkSuccessTest"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1346","addItemInBasketTest","SauceDemo Smoke Test","Fri Dec 19 19:27:37 UTC 2025","passed","Fri Dec 19 19:27:38 UTC 2025","tests.AddItemInBasketTest","Chrome","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","732","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri Dec 19 19:27:39 UTC 2025","passed","Fri Dec 19 19:27:40 UTC 2025","tests.CartTest","Chrome","tests.CartTest","addItemInBasketTest"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","608","checkInvalideLogin","SauceDemo Smoke Test","Fri Dec 19 19:27:46 UTC 2025","passed","Fri Dec 19 19:27:46 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalideLogin"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","818","invalideFillingZipcode","SauceDemo Smoke Test","Fri Dec 19 19:28:12 UTC 2025","passed","Fri Dec 19 19:28:12 UTC 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка отмены заполнения пресональных данных при оформлении заказа","724","cancelCheckout","SauceDemo Smoke Test","Fri Dec 19 19:28:18 UTC 2025","passed","Fri Dec 19 19:28:19 UTC 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","cancelCheckout"
