"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","660","checkLoginWithEmptyUsername","SauceDemo Smoke Test","Fri Jan 09 19:31:01 UTC 2026","passed","Fri Jan 09 19:31:02 UTC 2026","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1050","invalideFillingFirstName","SauceDemo Smoke Test","Fri Jan 09 19:30:51 UTC 2026","passed","Fri Jan 09 19:30:52 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка успешной авторизации в приложение","600","checkSuccessTest","SauceDemo Smoke Test","Fri Jan 09 19:30:36 UTC 2026","passed","Fri Jan 09 19:30:37 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkSuccessTest"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","510","checkLoginWithEmptyUsername","SauceDemo Smoke Test","Fri Jan 09 19:30:42 UTC 2026","passed","Fri Jan 09 19:30:42 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1141","invalideFillingZipcode","SauceDemo Smoke Test","Fri Jan 09 19:30:43 UTC 2026","passed","Fri Jan 09 19:30:44 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка валидного заполнения персональных данных при оформлени заказа","1517","valideFilling","SauceDemo Smoke Test","Fri Jan 09 19:30:44 UTC 2026","passed","Fri Jan 09 19:30:46 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1773","addItemInBasketTest","SauceDemo Smoke Test","Fri Jan 09 19:30:30 UTC 2026","passed","Fri Jan 09 19:30:32 UTC 2026","tests.AddItemInBasketTest","Firefox","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1245","invalideFillingLastName","SauceDemo Smoke Test","Fri Jan 09 19:30:40 UTC 2026","passed","Fri Jan 09 19:30:41 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка отмены заполнения пресональных данных при оформлении заказа","810","cancelCheckout","SauceDemo Smoke Test","Fri Jan 09 19:31:11 UTC 2026","passed","Fri Jan 09 19:31:12 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","cancelCheckout"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","661","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri Jan 09 19:30:44 UTC 2026","passed","Fri Jan 09 19:30:45 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка валидного заполнения персональных данных при оформлени заказа","1431","valideFilling","SauceDemo Smoke Test","Fri Jan 09 19:30:34 UTC 2026","passed","Fri Jan 09 19:30:36 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","623","checkInvalideLogin","SauceDemo Smoke Test","Fri Jan 09 19:30:39 UTC 2026","passed","Fri Jan 09 19:30:39 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkInvalideLogin"
"Проверка валидного заполнения персональных данных при оформлени заказа","1092","valideFilling","SauceDemo Smoke Test","Fri Jan 09 19:30:33 UTC 2026","passed","Fri Jan 09 19:30:34 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","787","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri Jan 09 19:30:32 UTC 2026","passed","Fri Jan 09 19:30:32 UTC 2026","tests.CartTest","Chrome","tests.CartTest","addItemInBasketTest"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","928","invalideFillingZipcode","SauceDemo Smoke Test","Fri Jan 09 19:31:05 UTC 2026","passed","Fri Jan 09 19:31:05 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка отмены заполнения пресональных данных при оформлении заказа","786","cancelCheckout","SauceDemo Smoke Test","Fri Jan 09 19:30:45 UTC 2026","passed","Fri Jan 09 19:30:46 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","cancelCheckout"
