"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","777","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri Oct 03 19:22:50 UTC 2025","passed","Fri Oct 03 19:22:51 UTC 2025","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка отмены заполнения пресональных данных при оформлении заказа","790","cancelCheckout","SauceDemo Smoke Test","Fri Oct 03 19:22:28 UTC 2025","passed","Fri Oct 03 19:22:29 UTC 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","cancelCheckout"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1187","invalideFillingFirstName","SauceDemo Smoke Test","Fri Oct 03 19:22:34 UTC 2025","passed","Fri Oct 03 19:22:35 UTC 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка успешной авторизации в приложение","533","checkSuccessTest","SauceDemo Smoke Test","Fri Oct 03 19:22:19 UTC 2025","passed","Fri Oct 03 19:22:19 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkSuccessTest"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1312","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri Oct 03 19:22:17 UTC 2025","passed","Fri Oct 03 19:22:19 UTC 2025","tests.CartTest","Firefox","tests.CartTest","addItemInBasketTest"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1216","invalideFillingLastName","SauceDemo Smoke Test","Fri Oct 03 19:22:40 UTC 2025","passed","Fri Oct 03 19:22:41 UTC 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка отмены заполнения пресональных данных при оформлении заказа","1053","cancelCheckout","SauceDemo Smoke Test","Fri Oct 03 19:22:53 UTC 2025","passed","Fri Oct 03 19:22:54 UTC 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","cancelCheckout"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1386","addItemInBasketTest","SauceDemo Smoke Test","Fri Oct 03 19:22:12 UTC 2025","passed","Fri Oct 03 19:22:13 UTC 2025","tests.AddItemInBasketTest","Chrome","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1231","invalideFillingLastName","SauceDemo Smoke Test","Fri Oct 03 19:22:22 UTC 2025","passed","Fri Oct 03 19:22:24 UTC 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка валидного заполнения персональных данных при оформлени заказа","1602","valideFilling","SauceDemo Smoke Test","Fri Oct 03 19:22:22 UTC 2025","passed","Fri Oct 03 19:22:23 UTC 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","461","checkLoginWithEmptyUsername","SauceDemo Smoke Test","Fri Oct 03 19:22:24 UTC 2025","passed","Fri Oct 03 19:22:24 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","709","checkInvalideLogin","SauceDemo Smoke Test","Fri Oct 03 19:22:37 UTC 2025","passed","Fri Oct 03 19:22:38 UTC 2025","tests.LoginTest","Firefox","tests.LoginTest","checkInvalideLogin"
