"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка валидного заполнения персональных данных при оформлени заказа","2090","valideFilling","SauceDemo Smoke Test","Fri Jun 27 19:23:51 GMT 2025","passed","Fri Jun 27 19:23:53 GMT 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1842","invalideFillingZipcode","SauceDemo Smoke Test","Fri Jun 27 19:24:14 GMT 2025","passed","Fri Jun 27 19:24:16 GMT 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1592","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri Jun 27 19:23:41 GMT 2025","passed","Fri Jun 27 19:23:43 GMT 2025","tests.CartTest","Firefox","tests.CartTest","addItemInBasketTest"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","916","checkInvalideLogin","SauceDemo Smoke Test","Fri Jun 27 19:24:03 GMT 2025","passed","Fri Jun 27 19:24:04 GMT 2025","tests.LoginTest","Firefox","tests.LoginTest","checkInvalideLogin"
"Проверка валидного заполнения персональных данных при оформлени заказа","1239","valideFilling","SauceDemo Smoke Test","Fri Jun 27 19:23:41 GMT 2025","passed","Fri Jun 27 19:23:42 GMT 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1243","invalideFillingLastName","SauceDemo Smoke Test","Fri Jun 27 19:23:46 GMT 2025","passed","Fri Jun 27 19:23:47 GMT 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","973","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri Jun 27 19:24:18 GMT 2025","passed","Fri Jun 27 19:24:19 GMT 2025","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка отмены заполнения пресональных данных при оформлении заказа","1882","cancelCheckout","SauceDemo Smoke Test","Fri Jun 27 19:24:21 GMT 2025","passed","Fri Jun 27 19:24:23 GMT 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","cancelCheckout"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","573","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri Jun 27 19:23:50 GMT 2025","passed","Fri Jun 27 19:23:51 GMT 2025","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1859","invalideFillingLastName","SauceDemo Smoke Test","Fri Jun 27 19:24:07 GMT 2025","passed","Fri Jun 27 19:24:08 GMT 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingLastName"
