"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка валидного заполнения персональных данных при оформлени заказа","1566","valideFilling","SauceDemo Smoke Test","Fri Aug 22 19:25:12 UTC 2025","passed","Fri Aug 22 19:25:13 UTC 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1221","invalideFillingZipcode","SauceDemo Smoke Test","Fri Aug 22 19:25:32 UTC 2025","passed","Fri Aug 22 19:25:34 UTC 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","731","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri Aug 22 19:24:59 UTC 2025","passed","Fri Aug 22 19:25:00 UTC 2025","tests.CartTest","Chrome","tests.CartTest","addItemInBasketTest"
"Проверка успешной авторизации в приложение","527","checkSuccessTest","SauceDemo Smoke Test","Fri Aug 22 19:25:04 UTC 2025","passed","Fri Aug 22 19:25:04 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkSuccessTest"
"Проверка успешной авторизации в приложение","812","checkSuccessTest","SauceDemo Smoke Test","Fri Aug 22 19:25:16 UTC 2025","passed","Fri Aug 22 19:25:17 UTC 2025","tests.LoginTest","Firefox","tests.LoginTest","checkSuccessTest"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1393","addItemInBasketTest","SauceDemo Smoke Test","Fri Aug 22 19:24:57 UTC 2025","passed","Fri Aug 22 19:24:58 UTC 2025","tests.AddItemInBasketTest","Chrome","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка отмены заполнения пресональных данных при оформлении заказа","788","cancelCheckout","SauceDemo Smoke Test","Fri Aug 22 19:25:13 UTC 2025","passed","Fri Aug 22 19:25:14 UTC 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","cancelCheckout"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1679","addItemInBasketTest","SauceDemo Smoke Test","Fri Aug 22 19:24:58 UTC 2025","passed","Fri Aug 22 19:24:59 UTC 2025","tests.AddItemInBasketTest","Firefox","tests.AddItemInBasketTest","addItemInBasketTest"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1238","invalideFillingLastName","SauceDemo Smoke Test","Fri Aug 22 19:25:08 UTC 2025","passed","Fri Aug 22 19:25:09 UTC 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка валидного заполнения персональных данных при оформлени заказа","1048","valideFilling","SauceDemo Smoke Test","Fri Aug 22 19:25:00 UTC 2025","passed","Fri Aug 22 19:25:01 UTC 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","valideFilling"
"Проверка отмены заполнения пресональных данных при оформлении заказа","1037","cancelCheckout","SauceDemo Smoke Test","Fri Aug 22 19:25:39 UTC 2025","passed","Fri Aug 22 19:25:40 UTC 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","cancelCheckout"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1153","invalideFillingZipcode","SauceDemo Smoke Test","Fri Aug 22 19:25:10 UTC 2025","passed","Fri Aug 22 19:25:11 UTC 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка валидного заполнения персональных данных при оформлени заказа","1677","valideFilling","SauceDemo Smoke Test","Fri Aug 22 19:25:07 UTC 2025","passed","Fri Aug 22 19:25:09 UTC 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка невалидного заполнения поля First Name при оформлении заказа","1018","invalideFillingFirstName","SauceDemo Smoke Test","Fri Aug 22 19:25:05 UTC 2025","passed","Fri Aug 22 19:25:06 UTC 2025","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","797","checkInvalideLogin","SauceDemo Smoke Test","Fri Aug 22 19:25:23 UTC 2025","passed","Fri Aug 22 19:25:23 UTC 2025","tests.LoginTest","Firefox","tests.LoginTest","checkInvalideLogin"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1297","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri Aug 22 19:25:03 UTC 2025","passed","Fri Aug 22 19:25:04 UTC 2025","tests.CartTest","Firefox","tests.CartTest","addItemInBasketTest"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","635","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri Aug 22 19:25:12 UTC 2025","passed","Fri Aug 22 19:25:12 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1174","invalideFillingLastName","SauceDemo Smoke Test","Fri Aug 22 19:25:26 UTC 2025","passed","Fri Aug 22 19:25:27 UTC 2025","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","753","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri Aug 22 19:25:36 UTC 2025","passed","Fri Aug 22 19:25:37 UTC 2025","tests.LoginTest","Firefox","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","579","checkInvalideLogin","SauceDemo Smoke Test","Fri Aug 22 19:25:06 UTC 2025","passed","Fri Aug 22 19:25:07 UTC 2025","tests.LoginTest","Chrome","tests.LoginTest","checkInvalideLogin"
