"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","1237","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri Feb 20 19:43:49 UTC 2026","passed","Fri Feb 20 19:43:50 UTC 2026","tests.CartTest","Firefox","tests.CartTest","addItemInBasketTest"
"Проверка успешного добавления товара в корзину в количестве 1 единицы","888","Добавление товара в корзину в количестве 1 единицы","SauceDemo Smoke Test","Fri Feb 20 19:43:45 UTC 2026","passed","Fri Feb 20 19:43:46 UTC 2026","tests.CartTest","Chrome","tests.CartTest","addItemInBasketTest"
"Проверка невалидного заполнения поля First Name при оформлении заказа","997","invalideFillingFirstName","SauceDemo Smoke Test","Fri Feb 20 19:43:51 UTC 2026","passed","Fri Feb 20 19:43:52 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingFirstName"
"Проверка отсутствия успешной авторизации при отсутствии заполнения полей Username/Password","760","checkInvalideLogin","SauceDemo Smoke Test","Fri Feb 20 19:44:09 UTC 2026","passed","Fri Feb 20 19:44:09 UTC 2026","tests.LoginTest","Firefox","tests.LoginTest","checkInvalideLogin"
"Проверка невалидного заполнения поля Zip/Postal Code при оформлении заказа","1173","invalideFillingZipcode","SauceDemo Smoke Test","Fri Feb 20 19:43:56 UTC 2026","passed","Fri Feb 20 19:43:57 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingZipcode"
"Проверка успешной авторизации в приложение","519","checkSuccessTest","SauceDemo Smoke Test","Fri Feb 20 19:44:02 UTC 2026","passed","Fri Feb 20 19:44:03 UTC 2026","tests.LoginTest","Firefox","tests.LoginTest","checkSuccessTest"
"Проверка отмены заполнения пресональных данных при оформлении заказа","1101","cancelCheckout","SauceDemo Smoke Test","Fri Feb 20 19:44:25 UTC 2026","passed","Fri Feb 20 19:44:26 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","cancelCheckout"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1130","invalideFillingLastName","SauceDemo Smoke Test","Fri Feb 20 19:44:12 UTC 2026","passed","Fri Feb 20 19:44:13 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка невалидного заполнения поля Last Name при оформлении заказа","1352","invalideFillingLastName","SauceDemo Smoke Test","Fri Feb 20 19:43:53 UTC 2026","passed","Fri Feb 20 19:43:55 UTC 2026","tests.CheckoutInformationTest","Chrome","tests.CheckoutInformationTest","invalideFillingLastName"
"Проверка валидного заполнения персональных данных при оформлени заказа","1544","valideFilling","SauceDemo Smoke Test","Fri Feb 20 19:43:53 UTC 2026","passed","Fri Feb 20 19:43:55 UTC 2026","tests.CheckoutInformationTest","Firefox","tests.CheckoutInformationTest","valideFilling"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Password","743","checkLoginWithEmptyPassword","SauceDemo Smoke Test","Fri Feb 20 19:43:58 UTC 2026","passed","Fri Feb 20 19:43:59 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyPassword"
"Проверка отсутствия успешной авторизации при заполнении некорректного значения в поле Username","511","checkLoginWithEmptyUsername","SauceDemo Smoke Test","Fri Feb 20 19:43:55 UTC 2026","passed","Fri Feb 20 19:43:56 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkLoginWithEmptyUsername"
"Проверка успешной авторизации в приложение","549","checkSuccessTest","SauceDemo Smoke Test","Fri Feb 20 19:43:50 UTC 2026","passed","Fri Feb 20 19:43:50 UTC 2026","tests.LoginTest","Chrome","tests.LoginTest","checkSuccessTest"
